Rovi,Vudu,Px_id1,Px_id2
6829455266,1149692,3834037,14079699
7494919787,1159871,4021836,4021905
7494923717,1159877,4021817,4021880
6194608399,1160089,3657560,14079735
3950573543,1160139,2834618,14079827
5824103964,1160151,3547524,14080009
7721628946,1160199,4082495,4052869
7236266465,1161943,3952122,14079766
6019905674,1162709,3606425,14079728
6433494228,1162956,3721252,13971299
6364418621,1163517,3702904,14079807
6957814134,1163520,3873062,14079821
7464807693,1164203,4014282,4084079
1643325,1164493,449676,14079772
6943945629,1166179,3869105,14079801
270257,1166990,71402,535422
982759781,1167756,1757339,14079806
1123741202,1167765,2040452,14079808
1966104,1167779,563141,14079810
1302061,1167861,327576,14079809
449108,1167939,101004,14079811
3660352903,1167946,2798376,2293556
18821812,1167960,1271371,14079813
3413995670,1168035,2717993,14079773
11811560,1168043,851977,13802036
2261807,1168064,670324,534138
1058009,1168990,205990,14079951
18142521,1169003,1237422,14079950
5595691521,1171881,3473620,14079820
6523533413,1173885,3746415,14079920
7494923729,1174713,4021823,4021902
7494928037,1177106,4021868,4021871
7494923749,1177292,4021820,4021872
4464332476,1179319,3096858,2860299
7173054399,1182993,3933816,14079800
7494928069,1183002,4021912,4021854
7494927885,1183005,4021908,4021910
7448359486,1184202,4004643,4023963
7123190102,1186309,3919904,4033889
7494926202,1186315,4021863,4021866
7611640439,1186366,4052773,14080037
7611640435,1186396,4052748,14080042
7794097829,1186886,4104233,14079923
5968256875,1187091,3591994,14080103
5586056017,1187405,3470989,14079954
5345808123,1187579,3397984,14079955
6019905688,1188040,3606431,14080039
7702745994,1188280,4078964,14080059
1796258472,1188552,2454526,2409949
1057091,1188672,205262,212092
6019905678,1189741,3606461,14079857
2173598,1192487,638521,2334688
9714014,1192541,803403,580133
7862626696,1192544,14088824,3780581
6366182695,1192577,3703334,14079768
7834826698,1195356,776353,4082040
6542759873,1195555,3752037,4056036
7630400583,1195949,4057479,14080063
6559201982,1196214,3756750,14080045
7422102031,1196961,4002920,14080043
6139453000,1198966,3639431,14079858
1078000,1199373,222199,14079957
7794097827,1199597,4104219,14080052
7831958987,1200247,10271,14080152
1443730395,1200250,2300133,14204772
13817032,1206282,1130665,14204775
613722369,1206291,1741837,14205102
1095121,1206801,236591,229722
17890446,1206804,1206706,14080104
1129237,1207771,250901,976177
1088833,1209250,231421,231805
1694696,1209253,466820,14079814
13601348,1210598,1126157,13703086
7611640443,1217485,4052752,14079947
7494923753,1218371,4021811,14079869
7334881902,1218374,3977958,14080010
4476475224,1220685,3101237,3712818
5445361071,1224593,3429347,14080047
303984829,1227390,1555839,14080162
2380240,1227393,718278,14080165
374194913,1227399,1645547,14080167
4482037618,1227402,3103404,14080166
5775115490,1227405,3533343,14080168
6064135885,1228325,3618880,14079917
7794097819,1229450,4104221,3307972
6380297781,1229456,3707513,14080131
6474367932,1234728,3733491,14080066
1069063,1234737,214893,14080133
6474367950,1236759,3733506,14080176
5815888981,1241944,3545712,14080096
7630547664,1245197,2661975,14080135
7702853407,1245318,4078994,14080119
7333507261,1246422,3977718,14080120
7794097825,1246428,4104206,14080188
6957814492,1253684,3873089,14080124
6469753389,1263742,3732384,14205105
7325930507,1265095,3975350,14080150
6957814080,1265990,3873051,14204800
6024145119,1281758,2661866,14204813
