GuideBox_id,Rovi_id,movie_name,release_year,projectx_id_rovi,projectx_id_GuideBox,Dev_GuideBox_px_mapped,Dev_rovi_px_mapped,another_rovi_id_present,another_GuideBox_id_present,variant_present,Comment,Result of mapping,hulu_id_present,vudu_id_present
133153,1343810778,Raghavendra,2003,881790,972217,"[{'972217': 'rovi_id:3408617592,Map_reason:{""titleMapType"":""Partial"",""titleScore"":0.6,""releaseDateMatch"":false,""airDateMatch"":false,""ottMatch"":0.0,""creditCount"":5,""totalScore"":0.0,""LanguageMatch"":true,""creditWeight"":0.5}'}, {'source_id': '133153'}]","[{'881790': 'rovi_id:1343810778,Map_reason:not found in projectx'}]",TRUE,,FALSE,Fail,Fail,FALSE,FALSE
133154,1734177532,Scouts Guide to the Zombie Apocalypse,2015,138894,138894,,,,,,Pass,Pass,,
133162,1747900795,Chi-Raq,2015,904852,904852,,,,,,Pass,Pass,,
133163,1782975955,He Never Died,2015,932997,932997,,,,,,Pass,Pass,,
133165,1171600728,Christmas Again,2014,166602,166602,,,,,,Pass,Pass,,
133174,3206535959,Meltdown,2014,961225,961225,,,,,,Pass,Pass,,
133177,1496943479,Dixieland,2015,[163789],[163789],,,,,,Pass,Pass,,
133179,955138124,Alongside Night,2014,852159,852159,,,,,,Pass,Pass,,
133181,1096928,Genius,1999,25157,25157,,,,,,Pass,Pass,,
133182,1362212,Double Teamed,2002,363223,363223,,,,,,Pass,Pass,,
133183,1092973,The Thirteenth Year,1999,23070,23070,,,,,,Pass,Pass,,
133184,1093261,Johnny Tsunami,1999,25580,25580,,,,,,Pass,Pass,,
133186,1978558148,The Flight Before Christmas,2015,32203,32203,,,,,,Pass,Pass,,
133190,1090433289,Beatles,2014,861410,861410,,,,,,Pass,Pass,,
133191,5164025710,Lily Grace: A Witch Story,2015,1035315,1035315,,,,,,Pass,Pass,,
133192,1389712139,Don Verdean,2015,163144,163144,,,,,,Pass,Pass,,
133206,1102446556,The Infinite Man,2014,861909,861909,,,,,,Pass,Pass,,
133215,8736162,Ring of Deceit,2009,42982,42982,,,,,,Pass,Pass,,
133222,1273024198,Xenia,2014,147559,147559,,,,,,Pass,Pass,,
133224,1416669204,Irrational Man,2015,129263,129263,,,,,,Pass,Pass,,
133233,1910100769,Beverly Hills Christmas,2015,299933,299933,,,,,,Pass,Pass,,
133242,1279749468,The Tree That Saved Christmas,2014,43801,43801,,,,,,Pass,Pass,,
133260,1922148967,Dangerous Men,2005,[936452],[936452],,,,,,Pass,Pass,,
133262,1506960518,Stinking Heaven,2015,957801,957801,,,,,,Pass,Pass,,
133275,458983,A Thunder of Drums,1961,77491,77491,,,,,,Pass,Pass,,
133277,1293826,Jett Jackson: The Movie,2001,25122,25122,,,,,,Pass,Pass,,
133278,1312225,Jumping Ship,2001,23220,23220,,,,,,Pass,Pass,,
133279,1257681,Motocrossed,2001,25735,25735,,,,,,Pass,Pass,,
133280,1865856,Alley Cats Strike,2000,364010,364010,,,,,,Pass,Pass,,
133281,1090932,Brink!,1998,25686,25686,,,,,,Pass,Pass,,
133287,3958292002,Trailer Park Boys: Drunk High and Unemployed: Live In Austin,2015,459026,459026,,,,,,Pass,Pass,,
133289,1540050068,Actor for Hire,2015,957756,957756,,,,,,Pass,Pass,,
133292,1964786043,Like You Mean It,2015,300202,300202,,,,,,Pass,Pass,,
133300,3956103233,The Forbidden Room,2015,986259,886620,"[{'886620': 'rovi_id:1389712101,Map_reason:{""titleMapType"":""Exact"",""titleScore"":1.0,""releaseDateMatch"":false,""airDateMatch"":false,""ottMatch"":0.0,""creditCount"":6,""totalScore"":0.0,""LanguageMatch"":true,""creditWeight"":0.5}'}, {'source_id': '133300'}, {'vudu_id': '743732'}]","[{'986259': 'rovi_id:3956103233,Map_reason:{""titleMapType"":""Exact"",""titleScore"":1.0,""releaseDateMatch"":false,""airDateMatch"":false,""ottMatch"":0.0,""creditCount"":2,""totalScore"":0.0,""LanguageMatch"":true,""creditWeight"":0.5}'}]",TRUE,,FALSE,Fail,Fail,FALSE,TRUE
133304,1214355569,One Christmas Eve,2014,30964,30964,,,,,,Pass,Pass,,
133306,1973088753,Rodeo Girl,2016,18690,18690,,,,,,Pass,Pass,,
133307,1486542570,Stonewall,2015,160990,160990,,,,,,Pass,Pass,,
133309,1847944969,This is Happening,2015,932363,932363,,,,,,Pass,Pass,,
133310,1149620100,Shockwave Darkside,2014,13844,13844,,,,,,Pass,Pass,,
133311,860654310,Infinitely Polar Bear,2014,128647,128647,,,,,,Pass,Pass,,
133320,1686614468,The Girl in the Book,2015,172932,172932,,,,,,Pass,Pass,,
133327,1519442943,Freeheld,2015,144054,144054,,,,,,Pass,Pass,,
133328,997838793,The Big Short,2015,142769,142769,,,,,,Pass,Pass,,
133332,1249252252,Lyfe's Journey,2014,378951,378951,,,,,,Pass,Pass,,
133335,1950069971,Freaks of Nature,2015,147709,147709,,,,,,Pass,Pass,,
133344,1651346392,Fatal flip,2015,30680,30680,,,,,,Pass,Pass,,
133345,1692723699,Lethal Seduction,2015,31946,31946,,,,,,Pass,Pass,,
133351,1796097513,The Ridiculous 6,2015,906382,906382,,,,,,Pass,Pass,,
133357,1897709237,Kis Kisko Pyaar Karoon,2015,959401,959401,,,,,,Pass,Pass,,
133367,1978579258,Becoming Santa,2015,32785,32785,,,,,,Pass,Pass,,
133372,1334825813,Carol,2015,165338,165338,,,,,,Pass,Pass,,
133373,1325149332,Okkadu,2003,878808,878808,,,,,,Pass,Pass,,
133381,4764794211,Niyazi G鐪塴 D鏋歳tnala,2015,1020195,1020195,,,,,,Pass,Pass,,
133392,1287399985,Heroes of Dirt,2015,873739,873739,,,,,,Pass,Pass,,
133399,1803479359,Howl,2015,169911,169911,,,,,,Pass,Pass,,
133401,5164008059,The Legend of Wasco,2015,1035316,1035316,,,,,,Pass,Pass,,
133405,698494190,In the Heart of the Sea,2015,126974,126974,,,,,,Pass,Pass,,
133413,1452995674,Jesse Stone: Lost in Paradise,2015,31120,31120,,,,,,Pass,Pass,,
133425,1877218376,Little Witch Academia: The Enchanted Parade,2015,459738,459738,,,,,,Pass,Pass,,
133426,425021424,Little Witch Academia,2013,459736,459736,,,,,,Pass,Pass,,
133429,1925350087,Titli,2015,936534,936534,,,,,,Pass,Pass,,
133438,1721547866,Army Dog,2016,962762,962762,,,,,,Pass,Pass,,
133441,837095532,Friend Request,2013,429209,429209,,,,,,Pass,Pass,,
133457,322642460,Spades,2012,800911,800911,,,,,,Pass,Pass,,
133458,13204,Bye Bye Birdie,1995,34040,34040,,,,,,Pass,Pass,,
133459,2409250,Sasirekha Parinayam,2009,647343,647343,,,,,,Pass,Pass,,
133465,1867719022,Extraction,2015,149195,149195,,,,,,Pass,Pass,,
133474,1152362607,Star Wars: The Force Awakens,2015,129136,129136,,,,,,Pass,Pass,,
133475,2118133990,The Outfield,2015,954224,954224,,,,,,Pass,Pass,,
133477,594116995,Alvin and the Chipmunks: The Road Chip,2015,12277130,12277130,,,,,,Pass,Pass,,
133478,1362899247,The Lady in the Car with Glasses and a Gun,2015,883907,883907,,,,,,Pass,Pass,,
133494,1728659726,Pok鑼卪on the Movie: Hoopa and the Clash of Ages,2015,172552,172552,,,,,,Pass,Pass,,
133499,1968344339,Anguish,2015,953144,953144,,,,,,Pass,Pass,,
133501,569449718,Isn't It Delicious,2013,823070,823070,,,,,,Pass,Pass,,
133507,1679604354,Fourth Man Out,2015,305748,305748,,,,,,Pass,Pass,,
133513,814029851,Magic Snowflake,2013,842435,842435,,,,,,Pass,Pass,,
133516,1499455498,Painkillers,2015,896636,896636,,,,,,Pass,Pass,,
133518,1867719076,Sweaty Betty,2015,959394,959394,,,,,,Pass,Pass,,
133519,472352,The Competition,1980,50684,50684,,,,,,Pass,Pass,,
133520,1083347,Relentless,1948,590008,590008,,,,,,Pass,Pass,,
133545,1438921915,Taxi,2015,128377,1036915,"[{'1036915': 'rovi_id:5207835831,Map_reason:{""titleMapType"":""Partial"",""titleScore"":0.6,""releaseDateMatch"":true,""airDateMatch"":false,""ottMatch"":0.0,""creditCount"":5,""totalScore"":0.0,""LanguageMatch"":false,""creditWeight"":0.5}'}, {'source_id': '133545'}]","[{'128377': 'rovi_id:1438921915,Map_reason:{""titleMapType"":""Exact"",""titleScore"":1.0,""releaseDateMatch"":false,""airDateMatch"":false,""ottMatch"":0.0,""creditCount"":560,""totalScore"":0.0,""LanguageMatch"":true,""creditWeight"":0.5}'}]",TRUE,,FALSE,Fail,Fail,FALSE,FALSE
133562,3204234720,Sucker,2015,304043,304043,,,,,,Pass,Pass,,
133563,1818898262,Capture the flag,2015,12284929,12284929,,,,,,Pass,Pass,,
133564,1018157954,Sisters,2015,141552,141552,,,,,,Pass,Pass,,
133565,1186702138,The Cut,2014,149531,149531,,,,,,Pass,Pass,,
133567,833254259,Merry Christmas,2013,[844876],[844876],,,,,,Pass,Pass,,
133573,1335617650,The Brave Archer 3,1981,950378,950378,,,,,,Pass,Pass,,
133576,3919415543,Indigo,0,314459,314459,,,,,,Pass,Pass,,
133585,1192956063,FREETOWN,2015,873953,873953,,,,,,Pass,Pass,,
133601,3679139594,House Of Sin,2011,980941,980941,,,,,,Pass,Pass,,
133607,1279725403,Brahmin Bulls,2013,873270,873270,,,,,,Pass,Pass,,
133619,67820333,Unstable,2012,12272703,12272703,,,,,,Pass,Pass,,
133622,1514815356,Youth,2015,127881,127881,,,,,,Pass,Pass,,
133624,891721736,Point Break,2015,141137,141137,,,,,,Pass,Pass,,
133626,1091007699,Joy,2015,12281033,12281033,,,,,,Pass,Pass,,
133628,3950573503,Robert,2015,1002256,18853,"[{'18853': 'rovi_id:3233354132,Map_reason:not found in projectx'}, {'source_id': '133628'}]","[{'1002256': 'rovi_id:3950573503,Map_reason:{""titleMapType"":""Partial"",""titleScore"":0.6,""releaseDateMatch"":false,""airDateMatch"":false,""ottMatch"":0.0,""creditCount"":3,""totalScore"":0.0,""LanguageMatch"":true,""creditWeight"":0.5}'}, {'vudu_id': '716390'}]",TRUE,,FALSE,Fail,Fail,FALSE,TRUE
133637,2121049232,Stalked By My Doctor,2015,31041,31041,,,,,,Pass,Pass,,
133639,1853428011,Child of Grace,2015,955991,955991,,,,,,Pass,Pass,,
133640,1515707540,Calendar Girls,2015,897683,897683,,,,,,Pass,Pass,,
133644,1910100627,The Looking Glass,2015,946786,946786,,,,,,Pass,Pass,,
133645,1085927866,Concussion,2015,144165,144165,,,,,,Pass,Pass,,
133650,1552104761,Convergence,2015,900341,900341,,,,,,Pass,Pass,,
133655,4123015849,Marco Polo: One Hundred Eyes,2015,360834,360834,,,,,,Pass,Pass,,
133659,3215115752,Fifty,2015,450017,450017,,,,,,Pass,Pass,,
133739,2028855230,Aimy in a Cage,2016,301149,301149,,,,,,Pass,Pass,,
133742,1273303546,Foreign Land,2016,360767,360767,,,,,,Pass,Pass,,
133744,3233411592,Silent Retreat,2016,304797,304797,,,,,,Pass,Pass,,
133745,668006723,Hell & Back,2015,832908,832908,,,,,,Pass,Pass,,
133749,1132509183,Eternity: The Movie,2014,863688,863688,,,,,,Pass,Pass,,
133751,864873073,Black Mountain Side,2014,171237,171237,,,,,,Pass,Pass,,
133759,3186849286,The Adventures of Petey and Friends,2016,303291,303291,,,,,,Pass,Pass,,
133763,863726785,Daddy's Home,2015,[143317],[143317],,,,,,Pass,Pass,,
133764,1434226377,Anomalisa,2015,147563,147563,,,,,,Pass,Pass,,
133765,1055908396,The Keeping Room,2014,164528,164528,,,,,,Pass,Pass,,
133767,3201547845,$elfie Shootout,2016,303808,303808,,,,,,Pass,Pass,,
133768,895759758,The Hateful Eight,2015,142557,142557,,,,,,Pass,Pass,,
133769,3204139490,Hangman's Game,2015,303997,303997,,,,,,Pass,Pass,,
133770,1389712143,Grandma,2015,144464,144464,,,,,,Pass,Pass,,
133778,1074966,The Survivor,1981,585864,585864,,,,,,Pass,Pass,,
133781,1233721897,Main Aur Charles,2015,870240,870240,,,,,,Pass,Pass,,
133782,1994944546,Saadey CM Saab,2016,952518,952518,,,,,,Pass,Pass,,
133783,1828675163,Shout Gladi Gladi,2015,931759,931759,,,,,,Pass,Pass,,
133785,322058262,Chittagong,2012,800765,800765,,,,,,Pass,Pass,,
133804,1082349,For Heaven's Sake,1926,589598,589598,,,,,,Pass,Pass,,
133833,443118205,Besos de az鐓ar,2013,145860,145860,,,,,,Pass,Pass,,
133840,1744985974,Don't Wake Mommy,2015,12284582,12284582,,,,,,Pass,Pass,,
133845,1459525662,The Ark,2015,379905,379905,,,,,,Pass,Pass,,
133848,1280794,Sex Lies & Obsession,2001,25416,25416,,,,,,Pass,Pass,,
133852,3178235735,Bad Sister,2016,32336,32336,,,,,,Pass,Pass,,
133855,744663059,Snow Bride,2013,32184,32184,,,,,,Pass,Pass,,
133856,114368,Il ne faut pas mourir pour 鑾絘,1967,530982,530982,,,,,,Pass,Pass,,
133864,3201998505,It's Us,2016,303764,303764,,,,,,Pass,Pass,,
133869,3204198451,Robo-Dog,2015,304034,304034,,,,,,Pass,Pass,,
133880,1746322519,Cherry Tree,2015,960784,960784,,,,,,Pass,Pass,,
133892,1064713164,Olvidados,2014,859789,859789,,,,,,Pass,Pass,,
133894,1514815384,The Treasure,2015,150415,150415,,,,,,Pass,Pass,,
133895,1462692082,Anger of the Dead,2015,129534,129534,,,,,,Pass,Pass,,
133899,3182016091,Mythica: The Darkspore,2015,21298,21298,,,,,,Pass,Pass,,
133917,1381927651,Erskineville Kings,1999,885624,885624,,,,,,Pass,Pass,,
133922,1060362,King of Burlesque,1936,577644,577644,,,,,,Pass,Pass,,
133968,1198761286,Labyrinth of Lies,2014,868277,868277,,,,,,Pass,Pass,,
133971,1721034160,Thoongaa Vanam,2015,903930,903930,,,,,,Pass,Pass,,
133972,1925941160,Inji Iduppazhagi,2015,936562,953239,"[{'953239': 'rovi_id:2001795166,Map_reason:{""titleMapType"":""Partial"",""titleScore"":0.6,""releaseDateMatch"":true,""airDateMatch"":false,""ottMatch"":0.0,""creditCount"":11,""totalScore"":0.0,""LanguageMatch"":true,""creditWeight"":0.5}'}, {'source_id': '133972'}]","[{'936562': 'rovi_id:1925941160,Map_reason:not found in projectx'}]",TRUE,,FALSE,Fail,Fail,FALSE,FALSE
133973,4918815346,The Hum,2015,[1025680],[1025680],,,,,,Pass,Pass,,
133999,451266,Esther and the King,1960,99076,99076,,,,,,Pass,Pass,,
134006,1852721749,Love Won't Let Me Wait,2016,380724,380724,,,,,,Pass,Pass,,
134009,3204159659,Blind Malice,2014,303996,303996,,,,,,Pass,Pass,,
134016,1717180864,Funny Bunny,2015,903805,903805,,,,,,Pass,Pass,,
134021,3152976007,Blood and Circumstance,2014,301778,301778,,,,,,Pass,Pass,,
134023,3395050093,FORSAKEN,2016,311507,311507,,,,,,Pass,Pass,,
134027,594116967,Big Boy,2011,824344,824344,,,,,,Pass,Pass,,
134046,1026126250,The Revenant,2015,143900,143900,,,,,,Pass,Pass,,
134048,1737694821,The Mothman Curse,2014,286807,286807,,,,,,Pass,Pass,,
134051,3283760479,The Rise of the Krays,2015,965469,965469,,,,,,Pass,Pass,,
134067,1988839665,400 Days,2015,147203,147203,,,,,,Pass,Pass,,
134069,1851186394,Reversion,2015,933132,933132,,,,,,Pass,Pass,,
134084,742060485,Curve,2015,154533,154533,,,,,,Pass,Pass,,
134085,1367320952,All of My Heart,2015,12282996,12282996,,,,,,Pass,Pass,,
134086,1367320950,So You Said Yes,2015,383908,383908,,,,,,Pass,Pass,,
134088,1486542576,Woodlawn,2015,143066,143066,,,,,,Pass,Pass,,
134099,1965058254,Sherlock: The Abominable Bride ,2016,12285586,12285586,,,,,,Pass,Pass,,
134113,865745253,THE LETTERS,2015,147913,147913,,,,,,Pass,Pass,,
134122,2305823,Sweet Nothing In My Ear,2008,38730,38730,,,,,,Pass,Pass,,
134123,1062569,Clipped Wings,1937,949000,949000,,,,,,Pass,Pass,,
134129,1496943491,Bad Hurt,2016,896502,896502,,,,,,Pass,Pass,,
134130,1389712111,Bob and the Trees,2015,886604,886604,,,,,,Pass,Pass,,
134131,1852883460,HANGMAN,2015,932490,932490,,,,,,Pass,Pass,,
134132,1703865086,Playin' For Love,2015,903176,903176,,,,,,Pass,Pass,,
134137,929392932,Killer Constable,1980,850383,850383,,,,,,Pass,Pass,,
134141,1543131954,Moonwalkers,2015,953044,953044,,,,,,Pass,Pass,,
134159,1686614388,Band of Robbers,2016,953034,953034,,,,,,Pass,Pass,,
134161,1524304738,A perfect day,2015,145022,145022,,,,,,Pass,Pass,,
134162,3204378750,Lake Eerie,2016,304009,304009,,,,,,Pass,Pass,,
134163,989177009,Ride Along 2,2016,144038,144038,,,,,,Pass,Pass,,
134165,1629860200,Blue Mountain State: The Rise of Thadland,2016,965839,965839,,,,,,Pass,Pass,,
134167,3266980321,The Dog Wedding,2016,968161,968161,,,,,,Pass,Pass,,
134169,1462692124,The Challenger,2015,893158,893158,,,,,,Pass,Pass,,
134171,3154794811,Strangely in Love,2014,301791,301791,,,,,,Pass,Pass,,
134176,1717180759,13 Hours: The Secret Soldiers of Benghazi,2016,143965,143965,,,,,,Pass,Pass,,
134196,3190978536,Barbie: Spy Squad,2016,145677,145677,,,,,,Pass,Pass,,
134202,1179594305,Anukshanam,2014,866914,866914,,,,,,Pass,Pass,,
134205,226478,Kunpan,2002,547983,547983,,,,,,Pass,Pass,,
134211,1389712083,Brooklyn,2015,144483,144483,,,,,,Pass,Pass,,
134213,854194163,Four Corners,2014,967392,967392,,,,,,Pass,Pass,,
134214,3137798064,The Veil,2016,305436,305436,,,,,,Pass,Pass,,
134239,551757236,Norm of the North,2016,12276938,12276938,,,,,,Pass,Pass,,
134258,1073788759,The Forest,2016,144584,144584,,,,,,Pass,Pass,,
134261,1119240904,Good Morning Karachi,2013,432690,432690,,,,,,Pass,Pass,,
134266,17982469,Ragada,2010,169054,169054,,,,,,Pass,Pass,,
134269,1818898352,Jazbaa,2015,936148,936148,,,,,,Pass,Pass,,
134271,1180776312,Samba,2014,867115,867115,,,,,,Pass,Pass,,
134283,1216792449,Flowers,2014,869331,869331,,,,,,Pass,Pass,,
134304,3163069323,Two Rabbits,2012,958270,958270,,,,,,Pass,Pass,,
134305,3256982419,Rufus,2016,31348,31348,,,,,,Pass,Pass,,
134319,1868827563,Sharkskin,2015,999375,999375,,,,,,Pass,Pass,,
134321,1912257099,Naz & Maalik,2014,962790,962790,,,,,,Pass,Pass,,
134326,1058894577,The Channel,2016,144610,144610,,,,,,Pass,Pass,,
134335,3149262495,Wiener Dog Internationals,2015,955191,955191,,,,,,Pass,Pass,,
134336,1500323891,Ratter,2015,147468,147468,,,,,,Pass,Pass,,
134337,1853072801,Estranged,2015,932495,932495,,,,,,Pass,Pass,,
134339,1006759826,Sand Castles,2016,264400,264400,,,,,,Pass,Pass,,
134340,677380417,Run Boy Run,2013,114428,114428,,,,,,Pass,Pass,,
134347,1796258476,Exposed,2016,164099,164099,,,,,,Pass,Pass,,
134352,1750979582,Synchronicity,2015,954580,954580,,,,,,Pass,Pass,,
134354,1496943443,Mojave,2015,896520,896520,,,,,,Pass,Pass,,
134355,1527048562,Terminus,2015,302893,302893,,,,,,Pass,Pass,,
134356,1925518091,Hate Story 3,2015,936550,936550,,,,,,Pass,Pass,,
134360,1732104279,Jeruzalem,2016,297214,297214,,,,,,Pass,Pass,,
134370,3277822233,The Lake on Clinton Road,2015,305517,305517,,,,,,Pass,Pass,,
134378,3260216457,Plan 9,2015,305260,305260,,,,,,Pass,Pass,,
134380,1242330582,Refuge,2013,870749,870749,,,,,,Pass,Pass,,
134400,865745520,Difret,2014,138014,138014,,,,,,Pass,Pass,,
134417,1486542574,Ip Man 3,2015,894875,894875,,,,,,Pass,Pass,,
134422,1208847902,Dirty Grandpa,2016,12281892,12281892,,,,,,Pass,Pass,,
134453,1243959036,Scream at the Devil,2015,169337,169337,,,,,,Pass,Pass,,
134502,1768485312,MONDAY AT 11:01 A.M.,2016,305811,305811,,,,,,Pass,Pass,,
134505,1686614452,Day Out of Days,2015,306896,306896,,,,,,Pass,Pass,,
134506,1867717574,Forsaken,2015,163567,163567,,,,,,Pass,Pass,,
134507,1862258959,K-9 Adventures: Legend of the Lost Gold,2014,933354,933354,,,,,,Pass,Pass,,
134517,1973088751,All Roads Lead to Rome,2016,147145,147145,,,,,,Pass,Pass,,
134521,1679604424,Already Tomorrow in Hong Kong,2016,951694,951694,,,,,,Pass,Pass,,
134525,312570719,Kung Fu Panda 3,2016,142638,142638,,,,,,Pass,Pass,,
134528,770517781,Backwater,2013,254348,254348,,,,,,Pass,Pass,,
134557,3650040540,The Midnight Man,2016,20597,20597,,,,,,Pass,Pass,,
134563,1180776291,99 Homes,2014,144632,144632,,,,,,Pass,Pass,,
134565,1389604957,Grease Live,2016,886587,886587,,,,,,Pass,Pass,,
134569,3251313851,Joy,2015,964202,964202,,,,,,Pass,Pass,,
134571,3242003180,God's Club,2016,308792,308792,,,,,,Pass,Pass,,
134580,435769,Phantom Lady,1944,568117,568117,,,,,,Pass,Pass,,
134592,17601401,Storm,2009,742435,742435,,,,,,Pass,Pass,,
134593,1941487855,Girl Missing,2015,383431,383431,,,,,,Pass,Pass,,
134615,1789714092,Just Jim,2015,956166,956166,,,,,,Pass,Pass,,
134616,1420445504,Love By Design,2014,437941,887720,"[{'887720': 'rovi_id:1404910337,Map_reason:{""titleMapType"":""Exact"",""titleScore"":1.0,""releaseDateMatch"":true,""airDateMatch"":false,""ottMatch"":0.0,""creditCount"":81,""totalScore"":0.0,""LanguageMatch"":true,""creditWeight"":0.5}'}, {'source_id': '134616'}, {'vudu_id': '895043'}]","[{'437941': 'rovi_id:1420445504,Map_reason:not found in projectx'}]",TRUE,,FALSE,Fail,Fail,FALSE,TRUE
134631,1046930681,Take Me to the River,2014,858450,858450,,,,,,Pass,Pass,,
134635,3189023565,Vellaiya Irukiravan Poi Solla Maatan,2015,959041,959041,,,,,,Pass,Pass,,
134638,1780770206,Thani Oruvan,2015,162414,162414,,,,,,Pass,Pass,,
134642,1514816226,Ave Maria,2015,962716,962716,,,,,,Pass,Pass,,
134663,1686126296,Monk Comes Down The Mountain,2015,902422,902422,,,,,,Pass,Pass,,
134667,1867718864,Southbound,2015,957757,957757,,,,,,Pass,Pass,,
134672,18129555,No Surrender,2011,40243,40243,,,,,,Pass,Pass,,
134673,18829384,Stealing Paradise,2011,417228,417228,,,,,,Pass,Pass,,
134674,13019524,Perfect Plan,2010,83894,83894,,,,,,Pass,Pass,,
134676,2439871,Out of control,2009,44349,44349,,,,,,Pass,Pass,,
134679,1693135790,The Sideways Light,2014,307208,307208,,,,,,Pass,Pass,,
134681,2425789,Reverse Angle,2009,42332,42332,,,,,,Pass,Pass,,
134682,703604535,1982,2013,835400,835400,,,,,,Pass,Pass,,
134684,2418156,Final Verdict,2009,12262797,12262797,,,,,,Pass,Pass,,
134685,1773818,Crimes of Passion,2005,81234,81234,,,,,,Pass,Pass,,
134686,1798640,Lies and Deception,2005,38232,38232,,,,,,Pass,Pass,,
134687,1890076,Living with the Enemy,2005,25607,25607,,,,,,Pass,Pass,,
134689,10042077,Second Chances,2010,39176,39176,,,,,,Pass,Pass,,
134690,1092535986,Lazer Team,2016,861395,861395,,,,,,Pass,Pass,,
134692,840362174,Jane Got a Gun,2015,146879,146879,,,,,,Pass,Pass,,
134695,1023697972,James White,2015,166361,166361,,,,,,Pass,Pass,,
134696,1496943459,Backtrack,2015,147195,147195,,,,,,Pass,Pass,,
134697,1275421106,Macbeth,2015,145045,145045,,,,,,Pass,Pass,,
134699,1514815354,The Lobster,2015,145087,145087,,,,,,Pass,Pass,,
134700,1778395964,Finding Noah,2015,931162,931162,,,,,,Pass,Pass,,
134701,656229544,Batman v Superman: Dawn of Justice,2016,12277416,12277416,,,,,,Pass,Pass,,
134703,1222566518,Deadpool,2016,144804,144804,,,,,,Pass,Pass,,
134704,685293202,Zootopia,2016,128690,128690,,,,,,Pass,Pass,,
134705,4641948533,The Jungle Book,2016,472102,485000,"[{'485000': 'rovi_id:5548502544,Map_reason:{""titleMapType"":""Exact"",""titleScore"":1.0,""releaseDateMatch"":false,""airDateMatch"":false,""ottMatch"":0.0,""creditCount"":728,""totalScore"":0.0,""LanguageMatch"":true,""creditWeight"":0.5}'}, {'vudu_id': '744535'}, {'source_id': '134705'}]","[{'472102': 'rovi_id:4641948533,Map_reason:{""titleMapType"":""Exact"",""titleScore"":1.0,""releaseDateMatch"":false,""airDateMatch"":false,""ottMatch"":0.0,""creditCount"":728,""totalScore"":0.0,""LanguageMatch"":true,""creditWeight"":0.5}'}]",TRUE,,FALSE,Fail,Fail,FALSE,TRUE
134711,3209319050,Durant's Never Closes,2016,305050,305050,,,,,,Pass,Pass,,
134712,1643442901,Fifty Shades of Black,2016,12284470,12284470,,,,,,Pass,Pass,,
134713,1629860194,The Masked Saint,2016,950485,950485,,,,,,Pass,Pass,,
134718,2038105008,Trust Fund,2016,957935,957935,,,,,,Pass,Pass,,
134719,1717180743,Jack Of The Red Hearts,2016,932949,932949,,,,,,Pass,Pass,,
134720,1092535979,Monster Hunt,2015,129505,129505,,,,,,Pass,Pass,,
134723,1014954975,Captain America: Civil War,2016,145421,145421,,,,,,Pass,Pass,,
134724,855454653,X-Men: Apocalypse,2016,145783,145783,,,,,,Pass,Pass,,
134727,1877218677,Airlift,2016,953079,953079,,,,,,Pass,Pass,,
134731,947328701,45 Years,2015,164475,164475,,,,,,Pass,Pass,,
134732,1092535978,The Lady in the Van,2015,143959,143959,,,,,,Pass,Pass,,
134739,2004393534,Caged No More,2016,953254,953254,,,,,,Pass,Pass,,
134751,1544819068,Ingrid Bergman in Her Own Words,2015,142593,142593,,,,,,Pass,Pass,,
134752,1197169520,Dukhtar,2014,868073,868073,,,,,,Pass,Pass,,
134755,1544819032,Valley of Love,2015,151743,151743,,,,,,Pass,Pass,,
134758,869267817,The Divergent Series: Allegiant,2016,128334,128334,,,,,,Pass,Pass,,
134776,1691218362,Bajirao Mastani,2015,930615,930615,,,,,,Pass,Pass,,
134779,2001239577,Boy and the World,2014,147586,147586,,,,,,Pass,Pass,,
134780,1464368254,Aferim!,2015,893254,893254,,,,,,Pass,Pass,,
134784,1614246737,French Dirty,2015,983957,983957,,,,,,Pass,Pass,,
134785,17651400,Wandering Eye,2011,39831,39831,,,,,,Pass,Pass,,
134803,1707958230,Standoff,2016,154475,154475,,,,,,Pass,Pass,,
134804,745063658,Tumbledown,2015,162053,162053,,,,,,Pass,Pass,,
134805,334738780,Paulette,2013,804332,804332,,,,,,Pass,Pass,,
134810,3190929275,Cassidy Way,2016,303372,303372,,,,,,Pass,Pass,,
134813,320298030,Closed Season,2013,800395,800395,,,,,,Pass,Pass,,
134825,3318306027,Kill or Be Killed,2016,306270,306270,,,,,,Pass,Pass,,
134826,1197169541,Bonobo,2014,967221,967221,,,,,,Pass,Pass,,
134834,3224643276,A Stand Up Guy,2016,158756,158756,,,,,,Pass,Pass,,
134836,3289183359,LEGO DC Comics Super Heroes: Justice League: Cosmic Clash,2016,12286600,12286600,,,,,,Pass,Pass,,
134851,3221242096,Manson's Lost Girls,2016,31337,31337,,,,,,Pass,Pass,,
134857,1029731240,Coming Home,2014,118342,118342,,,,,,Pass,Pass,,
134859,3191811043,Sanam Teri Kasam,2016,959496,959496,,,,,,Pass,Pass,,
134863,1440594907,Prem Ratan Dhan Payo,2015,173220,173220,,,,,,Pass,Pass,,
134864,1548932873,The Club,2015,900106,900106,,,,,,Pass,Pass,,
134870,1411834710,Ghayal Once Again,2016,889707,889707,,,,,,Pass,Pass,,
134871,1415152967,600 Miles,2016,953003,953003,,,,,,Pass,Pass,,
134875,1621628002,Last Night,2014,966183,966183,,,,,,Pass,Pass,,
