source,sm_id,id,show_type,movie_title,series_title,episode_title,release_year,link_expired,Projectx_ids,Variant id present for episode,Variant parent id for Episode,Projectx_series_id,comment,Result,id duplicate,Duplicate ids in search,Credit_match,Rovi_id count for duplicate,Gb_id_count for duplicate,Hulu_id count for duplicate,Mapped rovi_id for duplicate,Mapped gb_id for duplicate,Mapped Hulu_id for duplicate,variant parent id present,variant_parent_id,link_fetched_from,Sources of link
Hulu,1354242,1322,1354242,,The Real Housewives of Atlanta,,2008,FALSE,[5456932],,,,"('No multiple ids for this link', 1354242, 1322)",No multiple ids for this link,,,,,,,,,,,,,
Hulu,1345498,41308,1345498,,Inside the Manson Cult: The Lost Tapes,,2018,FALSE,[],,,,"('No multiple ids for this link', 1345498, 41308)",No multiple ids for this link,,,,,,,,,,,,,
Hulu,1355128,41244,1355128,,Britain's Best Home Cook,,2018,FALSE,[13059488],,,,"('No multiple ids for this link', 1355128, 41244)",No multiple ids for this link,,,,,,,,,,,,,
Hulu,1352131,22189,1352131,,Younger,,2015,FALSE,[3595888],,,,"('No multiple ids for this link', 1352131, 22189)",No multiple ids for this link,,,,,,,,,,,,,
Hulu,1364206,11908,1364206,,K,,2012,FALSE,[14409870],,,,"('No multiple ids for this link', 1364206, 11908)",No multiple ids for this link,,,,,,,,,,,,,
Hulu,1337642,40307,1337642,,The First,,2018,FALSE,[11297855],,,,"('No multiple ids for this link', 1337642, 40307)",No multiple ids for this link,,,,,,,,,,,,,
Hulu,1474072,44415,1474072,,Sin Tetas No Hay Paraiso,,2006,FALSE,[14405807],,,,"('No multiple ids for this link', 1474072, 44415)",No multiple ids for this link,,,,,,,,,,,,,
Hulu,1335280,4363,[],,What Would You Do?,,2010,FALSE,"[3514684, 14582432]",,,,Duplicate ids not found in search api,Duplicate ids not found in search api,,[],,,,,,,,Null,[],,
Hulu,1353311,41184,1353311,,La Diosa Coronada,,2010,FALSE,[14635166],,,,"('No multiple ids for this link', 1353311, 41184)",No multiple ids for this link,,,,,,,,,,,,,
Hulu,1336778,29920,1336778,,Castle Rock,,2018,FALSE,[10964157],,,,"('No multiple ids for this link', 1336778, 29920)",No multiple ids for this link,,,,,,,,,,,,,
Hulu,1348229,31305,1348229,,Guy's Grocery Games,,2013,FALSE,[14627769],,,,"('No multiple ids for this link', 1348229, 31305)",No multiple ids for this link,,,,,,,,,,,,,
Hulu,1345839,40946,1345839,,Pasion de Gavilanes,,2003,FALSE,[13242907],,,,"('No multiple ids for this link', 1345839, 40946)",No multiple ids for this link,,,,,,,,,,,,,
Hulu,1335337,4970,1335337,,Stand Up to Cancer,,2010,FALSE,[],,,,"('No multiple ids for this link', 1335337, 4970)",No multiple ids for this link,,,,,,,,,,,,,
Hulu,1347639,31985,1347639,,Beach Hunters,,2017,FALSE,[10476530],,,,"('No multiple ids for this link', 1347639, 31985)",No multiple ids for this link,,,,,,,,,,,,,
Hulu,1332861,40319,1332861,,Making It,,2018,FALSE,[11519529],,,,"('No multiple ids for this link', 1332861, 40319)",No multiple ids for this link,,,,,,,,,,,,,
Hulu,1483097,43432,1483097,,La Cacica,,2017,FALSE,[13780673],,,,"('No multiple ids for this link', 1483097, 43432)",No multiple ids for this link,,,,,,,,,,,,,
Hulu,1352028,11196,1352028,,Anthony Bourdain: No Reservations,,2005,FALSE,[2969034],,,,"('No multiple ids for this link', 1352028, 11196)",No multiple ids for this link,,,,,,,,,,,,,
Hulu,1336738,21723,1336738,,90 Day Fiance,,2014,FALSE,[14679836],,,,"('No multiple ids for this link', 1336738, 21723)",No multiple ids for this link,,,,,,,,,,,,,
Hulu,1348269,41318,1348269,,Stone Age: The Legendary Pet,,2017,FALSE,[14694142],,,,"('No multiple ids for this link', 1348269, 41318)",No multiple ids for this link,,,,,,,,,,,,,
Hulu,1347599,14516,1347599,,Tayo the Little Bus,,2010,FALSE,[13396707],,,,"('No multiple ids for this link', 1347599, 14516)",No multiple ids for this link,,,,,,,,,,,,,
Hulu,1354390,40840,1354390,,El Clon,,2010,FALSE,[10272121],,,,"('No multiple ids for this link', 1354390, 40840)",No multiple ids for this link,,,,,,,,,,,,,
Hulu,1333783,41179,1333783,,Harrow,,2018,FALSE,[11028935],,,,"('No multiple ids for this link', 1333783, 41179)",No multiple ids for this link,,,,,,,,,,,,,
Hulu,1335086,16401,1335086,,Naked and Afraid,,2013,FALSE,[3410996],,,,"('No multiple ids for this link', 1335086, 16401)",No multiple ids for this link,,,,,,,,,,,,,
Hulu,1335521,41132,[],,If Loving You Is Wrong,,2014,FALSE,"[13315696, 8936623]",,,,Duplicate ids not found in search api,Duplicate ids not found in search api,,[],,,,,,,,Null,[],,
Hulu,1334804,41141,1334804,,Love Thy Neighbor,,2013,FALSE,[8046760],,,,"('No multiple ids for this link', 1334804, 41141)",No multiple ids for this link,,,,,,,,,,,,,
Hulu,1352262,4479,1352262,,Food Network Star,,2005,FALSE,[3810939],,,,"('No multiple ids for this link', 1352262, 4479)",No multiple ids for this link,,,,,,,,,,,,,
Hulu,1352290,31124,1352290,,Property Brothers,,2017,FALSE,[14407171],,,,"('No multiple ids for this link', 1352290, 31124)",No multiple ids for this link,,,,,,,,,,,,,
Hulu,1343876,34140,1343876,,Ghost Adventures: Artifacts,,2017,FALSE,[11185145],,,,"('No multiple ids for this link', 1343876, 34140)",No multiple ids for this link,,,,,,,,,,,,,
Hulu,1347804,33789,1347804,,Desert Flippers,,2017,FALSE,[10499376],,,,"('No multiple ids for this link', 1347804, 33789)",No multiple ids for this link,,,,,,,,,,,,,
Hulu,1347615,1251,[],,House Hunters,,1999,FALSE,"[13324323, 4223578]",,,,Duplicate ids not found in search api,Duplicate ids not found in search api,,[],,,,,,,,Null,[],,
Hulu,1347614,3543,1347614,,House Hunters International,,2006,FALSE,[3687872],,,,"('No multiple ids for this link', 1347614, 3543)",No multiple ids for this link,,,,,,,,,,,,,
Hulu,1338558,31165,1338558,,Chopped Junior,,2015,FALSE,[9971808],,,,"('No multiple ids for this link', 1338558, 31165)",No multiple ids for this link,,,,,,,,,,,,,
Hulu,1333249,41114,1333249,,The Paynes,,2018,FALSE,[10920263],,,,"('No multiple ids for this link', 1333249, 41114)",No multiple ids for this link,,,,,,,,,,,,,
Hulu,1412410,40678,1412410,,Burden of Truth,,2018,FALSE,[11433047],,,,"('No multiple ids for this link', 1412410, 40678)",No multiple ids for this link,,,,,,,,,,,,,
Hulu,1355193,41548,1355193,,Megalobox,,2018,FALSE,[13497756],,,,"('No multiple ids for this link', 1355193, 41548)",No multiple ids for this link,,,,,,,,,,,,,
Hulu,1329098,40456,1329098,,Max Steel (En Espanol),,2000,FALSE,[],,,,"('No multiple ids for this link', 1329098, 40456)",No multiple ids for this link,,,,,,,,,,,,,
Hulu,1520951,38635,1520951,,The Supervet,,2018,FALSE,[13073256],,,,"('No multiple ids for this link', 1520951, 38635)",No multiple ids for this link,,,,,,,,,,,,,
Hulu,1347681,28830,1347681,,OutDaughtered,,2016,FALSE,[3802734],,,,"('No multiple ids for this link', 1347681, 28830)",No multiple ids for this link,,,,,,,,,,,,,
Hulu,1347675,41265,1347675,,Insane Pools: Off the Deep End,,2015,FALSE,[3570645],,,,"('No multiple ids for this link', 1347675, 41265)",No multiple ids for this link,,,,,,,,,,,,,
Hulu,1347671,41288,1347671,,My Big Fat Pet Makeover,,2017,FALSE,[3924703],,,,"('No multiple ids for this link', 1347671, 41288)",No multiple ids for this link,,,,,,,,,,,,,
Hulu,1339964,41197,1339964,,Jodi Arias: An American Murder Mystery,,2018,FALSE,[3966489],,,,"('No multiple ids for this link', 1339964, 41197)",No multiple ids for this link,,,,,,,,,,,,,
Hulu,1339954,41194,1339954,,Chandra Levy: An American Murder Mystery,,2017,FALSE,[3966591],,,,"('No multiple ids for this link', 1339954, 41194)",No multiple ids for this link,,,,,,,,,,,,,
Hulu,1340007,41205,[],,Scott Peterson: An American Murder Mystery,,2017,FALSE,"[13099292, 2534774]",,,,Duplicate ids not found in search api,Duplicate ids not found in search api,,[],,,,,,,,Null,[],,
Hulu,1383275,26381,1383275,,Baskets,,2016,FALSE,[7481245],,,,"('No multiple ids for this link', 1383275, 26381)",No multiple ids for this link,,,,,,,,,,,,,
Hulu,1419904,29812,1419904,,Legion,,2017,FALSE,[3870095],,,,"('No multiple ids for this link', 1419904, 29812)",No multiple ids for this link,,,,,,,,,,,,,
Hulu,1483164,44247,1483164,,La Nocturna,,2017,FALSE,[13780798],,,,"('No multiple ids for this link', 1483164, 44247)",No multiple ids for this link,,,,,,,,,,,,,
Hulu,1469907,44248,1469907,,El Tesoro,,2016,FALSE,[13690101],,,,"('No multiple ids for this link', 1469907, 44248)",No multiple ids for this link,,,,,,,,,,,,,
Hulu,1364397,31583,1364397,,SIX,,2017,FALSE,[10230057],,,,"('No multiple ids for this link', 1364397, 31583)",No multiple ids for this link,,,,,,,,,,,,,
Hulu,1353194,41183,1353194,,Alguien te Mira,,2010,FALSE,[14585112],,,,"('No multiple ids for this link', 1353194, 41183)",No multiple ids for this link,,,,,,,,,,,,,
Hulu,1349194,40866,1349194,,La Impostora,,2014,FALSE,[14406480],,,,"('No multiple ids for this link', 1349194, 40866)",No multiple ids for this link,,,,,,,,,,,,,
Hulu,1327217,40944,1327217,,Just Between Lovers,,2017,FALSE,[13039006],,,,"('No multiple ids for this link', 1327217, 40944)",No multiple ids for this link,,,,,,,,,,,,,
Hulu,1327809,19899,1327809,,"Nicky, Ricky, Dicky & Dawn",,2014,FALSE,[3536879],,,,"('No multiple ids for this link', 1327809, 19899)",No multiple ids for this link,,,,,,,,,,,,,
Hulu,1333485,18620,1333485,,Hunter x Hunter,,2011,FALSE,[14408812],,,,"('No multiple ids for this link', 1333485, 18620)",No multiple ids for this link,,,,,,,,,,,,,
Hulu,1374286,18232,1374286,,Sailor Moon,,1992,FALSE,[13348208],,,,"('No multiple ids for this link', 1374286, 18232)",No multiple ids for this link,,,,,,,,,,,,,
Hulu,1333286,6561,1333286,,Storage Wars,,2010,FALSE,[3293274],,,,"('No multiple ids for this link', 1333286, 6561)",No multiple ids for this link,,,,,,,,,,,,,
Hulu,1329858,32787,1329858,,Hunting Hitler,,2015,FALSE,[3741091],,,,"('No multiple ids for this link', 1329858, 32787)",No multiple ids for this link,,,,,,,,,,,,,
Hulu,1349566,40898,1349566,,Dama y Obrero,,2013,FALSE,[13028020],,,,"('No multiple ids for this link', 1349566, 40898)",No multiple ids for this link,,,,,,,,,,,,,
Hulu,1326060,40739,1326060,,Eva la Trailera,,2016,FALSE,[14584504],,,,"('No multiple ids for this link', 1326060, 40739)",No multiple ids for this link,,,,,,,,,,,,,
Hulu,1323357,30524,1323357,,Little Women: Atlanta,,2016,FALSE,[10243038],,,,"('No multiple ids for this link', 1323357, 30524)",No multiple ids for this link,,,,,,,,,,,,,
Hulu,1333468,27489,1333468,,JoJo's Bizarre Adventure,,2012,FALSE,[14407481],,,,"('No multiple ids for this link', 1333468, 27489)",No multiple ids for this link,,,,,,,,,,,,,
Hulu,1349416,40897,1349416,,Aurora (TV),,2010,FALSE,[14584850],,,,"('No multiple ids for this link', 1349416, 40897)",No multiple ids for this link,,,,,,,,,,,,,
Hulu,1394102,20725,1394102,,Wolfblood,,2013,FALSE,[3397453],,,,"('No multiple ids for this link', 1394102, 20725)",No multiple ids for this link,,,,,,,,,,,,,
Hulu,1326674,27771,1326674,,The Curse of Oak Island,,2014,FALSE,[12287090],,,,"('No multiple ids for this link', 1326674, 27771)",No multiple ids for this link,,,,,,,,,,,,,
Hulu,1323345,30484,1323345,,60 Days In,,2016,FALSE,[3766258],,,,"('No multiple ids for this link', 1323345, 30484)",No multiple ids for this link,,,,,,,,,,,,,
Hulu,1329758,7795,[],,American Horror Story,,2011,FALSE,"[13017355, 14770073]",,,,Duplicate ids not found in search api,Duplicate ids not found in search api,,[],,,,,,,,Null,[],,
Hulu,1324017,40002,1324017,,Safe Harbour,,2018,FALSE,[11522645],,,,"('No multiple ids for this link', 1324017, 40002)",No multiple ids for this link,,,,,,,,,,,,,
Hulu,1319405,23898,1319405,,Tim & Eric's Bedtime Stories,,2014,FALSE,[10102274],,,,"('No multiple ids for this link', 1319405, 23898)",No multiple ids for this link,,,,,,,,,,,,,
Hulu,1317950,40536,1317950,,El Cuerpo del Deseo,,2006,FALSE,[14584528],,,,"('No multiple ids for this link', 1317950, 40536)",No multiple ids for this link,,,,,,,,,,,,,
Hulu,1317834,26768,1317834,,Detectorists,,2014,FALSE,[9066517],,,,"('No multiple ids for this link', 1317834, 26768)",No multiple ids for this link,,,,,,,,,,,,,
Hulu,1316396,36519,1316396,,Alone Together,,2018,FALSE,[10444833],,,,"('No multiple ids for this link', 1316396, 36519)",No multiple ids for this link,,,,,,,,,,,,,
Hulu,1353805,39126,1353805,,Sold In America,,2018,FALSE,[11500361],,,,"('No multiple ids for this link', 1353805, 39126)",No multiple ids for this link,,,,,,,,,,,,,
Hulu,1315496,17768,1315496,,Fargo,,2014,FALSE,[8169178],,,,"('No multiple ids for this link', 1315496, 17768)",No multiple ids for this link,,,,,,,,,,,,,
Hulu,1318284,34059,1318284,,Life of Kylie,,2017,FALSE,[3927488],,,,"('No multiple ids for this link', 1318284, 34059)",No multiple ids for this link,,,,,,,,,,,,,
Hulu,1325242,40782,1325242,,Pasion Prohibida,,2013,FALSE,[13401578],,,,"('No multiple ids for this link', 1325242, 40782)",No multiple ids for this link,,,,,,,,,,,,,
Hulu,1321575,40650,1321575,,Rosa Diamante,,2012,FALSE,[13401538],,,,"('No multiple ids for this link', 1321575, 40650)",No multiple ids for this link,,,,,,,,,,,,,
Hulu,1314122,23170,1314122,,Casual,,2015,FALSE,[3860836],,,,"('No multiple ids for this link', 1314122, 23170)",No multiple ids for this link,,,,,,,,,,,,,
Hulu,1312877,40615,[],,Devils' Line,,2018,FALSE,"[13044835, 14406500]",,,,Duplicate ids not found in search api,Duplicate ids not found in search api,,[],,,,,,,,Null,[],,
Hulu,1320482,28662,1320482,,Power,,2014,FALSE,[8900630],,,,"('No multiple ids for this link', 1320482, 28662)",No multiple ids for this link,,,,,,,,,,,,,
Hulu,1310616,28944,1310616,,Journey With Dylan Dreyer,,2016,FALSE,[3964034],,,,"('No multiple ids for this link', 1310616, 28944)",No multiple ids for this link,,,,,,,,,,,,,
Hulu,1323121,40807,1323121,,Comedy InvAsian,,2018,FALSE,[13040728],,,,"('No multiple ids for this link', 1323121, 40807)",No multiple ids for this link,,,,,,,,,,,,,
Hulu,1309688,28092,1309688,,SharkFest,,2016,FALSE,[14328827],,,,"('No multiple ids for this link', 1309688, 28092)",No multiple ids for this link,,,,,,,,,,,,,
Hulu,1321755,40697,[],,Perro Amor,,2015,FALSE,"[13041430, 14584473]",,,,Duplicate ids not found in search api,Duplicate ids not found in search api,,[],,,,,,,,Null,[],,
Hulu,1309745,30863,1309745,,"F*ck, That's Delicious",,2016,FALSE,[10271219],,,,"('No multiple ids for this link', 1309745, 30863)",No multiple ids for this link,,,,,,,,,,,,,
Hulu,1307487,40530,1307487,,Feed Famous,,2018,FALSE,[13060097],,,,"('No multiple ids for this link', 1307487, 40530)",No multiple ids for this link,,,,,,,,,,,,,
Hulu,1308981,40414,1308981,,Oddbods,,2014,FALSE,[13216883],,,,"('No multiple ids for this link', 1308981, 40414)",No multiple ids for this link,,,,,,,,,,,,,
Hulu,1311255,40626,1311255,,Bogus Beauty,,2017,FALSE,[13051414],,,,"('No multiple ids for this link', 1311255, 40626)",No multiple ids for this link,,,,,,,,,,,,,
Hulu,1313852,39607,1313852,,Money Menu,,2018,FALSE,[],,,,"('No multiple ids for this link', 1313852, 39607)",No multiple ids for this link,,,,,,,,,,,,,
Hulu,1313855,39608,1313855,,The Business of Going Viral,,2018,FALSE,[],,,,"('No multiple ids for this link', 1313855, 39608)",No multiple ids for this link,,,,,,,,,,,,,
Hulu,1310821,40280,1310821,,Find Me in Paris,,2018,FALSE,[3997222],,,,"('No multiple ids for this link', 1310821, 40280)",No multiple ids for this link,,,,,,,,,,,,,
Hulu,1305929,39115,1305929,,Ladylike,,2017,FALSE,[13216296],,,,"('No multiple ids for this link', 1305929, 39115)",No multiple ids for this link,,,,,,,,,,,,,
Hulu,1318413,40600,1318413,,En Otra Piel,,2014,FALSE,[14406764],,,,"('No multiple ids for this link', 1318413, 40600)",No multiple ids for this link,,,,,,,,,,,,,
Hulu,1305257,40479,1305257,,pocket.watch CaptainSparklez mishmash,,2018,FALSE,[13027379],,,,"('No multiple ids for this link', 1305257, 40479)",No multiple ids for this link,,,,,,,,,,,,,
Hulu,1305198,40476,1305198,,pocket.watch EvanTubeHD mishmash,,2018,FALSE,[13027313],,,,"('No multiple ids for this link', 1305198, 40476)",No multiple ids for this link,,,,,,,,,,,,,
Hulu,1305184,40475,1305184,,pocket.watch Ryan Toys Review mishmash,,2018,FALSE,[13027260],,,,"('No multiple ids for this link', 1305184, 40475)",No multiple ids for this link,,,,,,,,,,,,,
Hulu,1305215,40477,1305215,,pocket.watch JillianTubeHD mishmash,,2018,FALSE,[13027408],,,,"('No multiple ids for this link', 1305215, 40477)",No multiple ids for this link,,,,,,,,,,,,,
Hulu,1301565,31276,1301565,,Corazon Valiente,,2012,FALSE,[13210203],,,,"('No multiple ids for this link', 1301565, 31276)",No multiple ids for this link,,,,,,,,,,,,,
Hulu,1309391,38558,[],,Marido en Alquiler,,2018,FALSE,"[14584322, 14802409]",,,,Duplicate ids not found in search api,Duplicate ids not found in search api,,[],,,,,,,,Null,[],,
Hulu,1305893,38310,1305893,,Teen Titans Go! en Espanol,,2013,FALSE,[14609195],,,,"('No multiple ids for this link', 1305893, 38310)",No multiple ids for this link,,,,,,,,,,,,,
Hulu,1305242,40478,1305242,,pocket.watch HobbyKidsTV mishmash,,2018,FALSE,[13027299],,,,"('No multiple ids for this link', 1305242, 40478)",No multiple ids for this link,,,,,,,,,,,,,
Hulu,1305168,40474,1305168,,pocket.watch Challenge Squad,,2018,FALSE,[13070519],,,,"('No multiple ids for this link', 1305168, 40474)",No multiple ids for this link,,,,,,,,,,,,,
Hulu,1307543,26639,1307543,,Fallen (TV),,2006,FALSE,[],,,,"('No multiple ids for this link', 1307543, 26639)",No multiple ids for this link,,,,,,,,,,,,,
Hulu,1300274,29984,1300274,,Teen Titans Go!,,2015,FALSE,[13490722],,,,"('No multiple ids for this link', 1300274, 29984)",No multiple ids for this link,,,,,,,,,,,,,
Hulu,1309131,15896,1309131,,The Thundermans,,2013,FALSE,[3431367],,,,"('No multiple ids for this link', 1309131, 15896)",No multiple ids for this link,,,,,,,,,,,,,
Hulu,1304802,40342,1304802,,La Casa de al Lado,,2011,FALSE,[13224793],,,,"('No multiple ids for this link', 1304802, 40342)",No multiple ids for this link,,,,,,,,,,,,,
Hulu,1302643,39994,1302643,,Lost en Espanol,,2004,FALSE,[14045114],,,,"('No multiple ids for this link', 1302643, 39994)",No multiple ids for this link,,,,,,,,,,,,,
Hulu,1301532,18970,1301532,,You're the Worst,,2014,FALSE,[3702185],,,,"('No multiple ids for this link', 1301532, 18970)",No multiple ids for this link,,,,,,,,,,,,,
Hulu,1299008,39780,1299008,,M*A*S*H,,1972,FALSE,[2778380],,,,"('No multiple ids for this link', 1299008, 39780)",No multiple ids for this link,,,,,,,,,,,,,
Hulu,1303542,40306,[],,Molang,,2016,FALSE,"[12951395, 12951244]",,,,Duplicate ids not found in search api,Duplicate ids not found in search api,,[],,,,,,,,Null,[],,
Hulu,1295151,35100,1295151,,Blood Blockade Battlefront & Beyond,,2017,FALSE,[14406924],,,,"('No multiple ids for this link', 1295151, 35100)",No multiple ids for this link,,,,,,,,,,,,,
Hulu,1295034,35079,1295034,,Kino's Journey: The Beautiful World - The Animated Series,,2017,FALSE,[14406920],,,,"('No multiple ids for this link', 1295034, 35079)",No multiple ids for this link,,,,,,,,,,,,,
Hulu,1305310,35078,1305310,,Code: Realize ~ Guardian of Rebirth ~,,2017,FALSE,[14608243],,,,"('No multiple ids for this link', 1305310, 35078)",No multiple ids for this link,,,,,,,,,,,,,
Hulu,1295689,36729,1295689,,Worth It: Life$tyle,,2017,FALSE,[],,,,"('No multiple ids for this link', 1295689, 36729)",No multiple ids for this link,,,,,,,,,,,,,
Hulu,1301241,40316,1301241,,Hakumei and Mikochi,,2018,FALSE,[13049432],,,,"('No multiple ids for this link', 1301241, 40316)",No multiple ids for this link,,,,,,,,,,,,,
Hulu,1301374,27451,[],,Flying Witch,,2016,FALSE,"[10719693, 14407446]",,,,Duplicate ids not found in search api,Duplicate ids not found in search api,,[],,,,,,,,Null,[],,
