Px_id,GB_id,Show_type
12971965,59370,MO
12971966,59248,MO
12971967,59261,MO
12971968,59359,MO
12971969,59236,MO
12971970,59215,MO
12971971,59210,MO
12971972,59199,MO
12971973,59181,MO
12971974,59292,MO
12971975,59284,MO
12971976,59270,MO
12971977,59112,MO
12971978,59105,MO
12971979,58681,MO
12971980,58987,MO
12971981,58972,MO
12971982,58969,MO
12971983,58963,MO
12971984,58887,MO
12971985,58850,MO
12971986,58836,MO
12971987,58835,MO
12971988,58489,MO
12971989,58490,MO
12971990,58803,MO
12971991,58789,MO
12971992,58434,MO
12971993,58723,MO
12971994,58718,MO
12971995,58694,MO
12971996,58325,MO
12971997,58333,MO
12971998,58312,MO
12971999,58352,MO
12972000,5835,MO
12972001,58262,MO
12972002,5824,MO
12972003,58035,MO
12972004,58233,MO
12972005,58221,MO
12972006,58,MO
12972007,58190,MO
12972008,58181,MO
12972009,58177,MO
12972010,58162,MO
12972011,57973,MO
12972012,57961,MO
12972013,5795,MO
12972014,58081,MO
12972015,57849,MO
12972016,57897,MO
12972017,57840,MO
12972018,57805,MO
12972019,57785,MO
12972020,57787,MO
12972021,57766,MO
12972022,57750,MO
12972023,57654,MO
12972024,5765,MO
12972025,57641,MO
12972026,57632,MO
12972027,57723,MO
12972028,57716,MO
12972029,577,MO
12972030,57608,MO
12972031,57694,MO
12972032,57685,MO
12972033,57597,MO
12972034,57250,MO
12972035,57479,MO
12972036,57470,MO
12972037,57227,MO
12972038,57223,MO
12972039,57428,MO
12972040,57424,MO
12972041,57220,MO
12972042,5722,MO
12972043,57218,MO
12972044,57415,MO
12972045,57414,MO
12972046,57280,MO
12972047,57278,MO
12972048,57136,MO
12972049,57172,MO
12972050,57150,MO
12972051,57123,MO
12972052,57140,MO
12972053,57111,MO
12972054,57090,MO
12972055,57088,MO
12972056,56975,MO
12972057,56964,MO
12972058,56957,MO
12972059,56956,MO
12972060,56954,MO
12972061,56951,MO
12972062,56926,MO
12972063,56887,MO
12972065,56487,MO
12972066,5648,MO
12972064,56490,MO
12972067,56479,MO
12972068,56838,MO
12972069,5682,MO
12972070,56407,MO
12972071,5680,MO
12972072,56641,MO
12972073,56390,MO
12972074,56640,MO
12972075,56638,MO
12972076,56376,MO
12972077,56375,MO
12972078,56552,MO
12972079,56541,MO
12972080,56542,MO
12972081,56537,MO
12972082,56539,MO
12972083,5632,MO
12972084,56315,MO
12972085,56310,MO
12972086,56525,MO
12972087,56512,MO
12972088,56510,MO
12972089,56299,MO
12972090,56287,MO
12972091,56278,MO
12972092,56222,MO
12972093,56264,MO
12972094,56204,MO
12972095,56260,MO
12972096,56196,MO
12972097,56159,MO
12972098,5618,MO
12972099,5614,MO
12972100,56137,MO
12972101,56150,MO
12972102,56091,MO
12972103,56112,MO
12972104,55878,MO
12972105,55902,MO
12972106,5576,MO
12972107,55742,MO
12972108,55741,MO
12972109,55774,MO
12972110,55773,MO
12972111,55772,MO
12972112,55718,MO
12972113,55705,MO
12972114,55697,MO
12972115,55678,MO
12972116,55433,MO
12972117,55643,MO
12972118,55424,MO
12972119,5542,MO
12972120,55417,MO
12972121,55404,MO
12972122,55291,MO
12972123,55371,MO
12972124,55269,MO
12972125,55268,MO
12972126,55368,MO
12972127,55203,MO
12972128,55195,MO
12972129,5520,MO
12972130,55191,MO
12972131,55331,MO
12972132,5518,MO
12972133,55179,MO
12972134,55174,MO
12972135,5517,MO
12972136,5516,MO
12972137,55158,MO
12972138,55136,MO
12972139,55124,MO
12972140,55115,MO
12972141,55038,MO
12972142,55026,MO
12972143,55,MO
12972144,55086,MO
12972145,55077,MO
12972146,55078,MO
12972147,54932,MO
12972148,5493,MO
12972149,54919,MO
12972150,54917,MO
12972151,54916,MO
12972152,54904,MO
12972153,54890,MO
12972154,54630,MO
12972155,54887,MO
12972156,54858,MO
12972157,54607,MO
12972158,54604,MO
12972159,54850,MO
12972160,54592,MO
12972161,54846,MO
12972162,54588,MO
12972163,54586,MO
12972164,54560,MO
12972165,54541,MO
12972166,54530,MO
12972167,54525,MO
12972168,54510,MO
12972169,54509,MO
12972170,54298,MO
12972171,54281,MO
12972172,54489,MO
12972173,5449,MO
12972174,54280,MO
12972175,54485,MO
12972176,54464,MO
12972177,5446,MO
12972178,54458,MO
12972179,54448,MO
12972180,54235,MO
12972181,54232,MO
12972182,542,MO
12972183,54355,MO
12972184,54348,MO
12972185,54340,MO
12972186,54329,MO
12972187,54326,MO
12972188,54181,MO
12972189,54301,MO
12972190,5430,MO
12972191,54139,MO
12972192,54148,MO
12972193,54029,MO
12972194,54001,MO
12972195,54000,MO
12972196,5400,MO
12972197,53997,MO
12972198,53985,MO
12972199,53977,MO
12972200,53562,MO
12972201,53548,MO
12972202,53540,MO
12972203,53918,MO
12972204,53520,MO
12972205,53886,MO
12972206,53885,MO
12972207,53882,MO
12972208,53507,MO
12972209,53869,MO
12972210,53858,MO
12972211,53482,MO
12972212,53854,MO
12972213,53846,MO
12972214,53473,MO
12972215,53468,MO
12972216,53465,MO
12972217,53732,MO
12972218,53387,MO
12972219,5338,MO
12972220,53689,MO
12972221,53373,MO
12972222,53368,MO
12972223,53650,MO
12972224,5336,MO
12972225,53355,MO
12972226,5335,MO
12972227,53333,MO
12972228,53626,MO
12972229,5333,MO
12972230,53311,MO
12972231,53309,MO
12972232,53303,MO
12972233,5330,MO
12972234,5324,MO
12972235,53296,MO
12972236,5329,MO
12972237,53266,MO
12972238,5326,MO
12972239,53259,MO
12972240,53198,MO
12972241,53156,MO
12972242,53019,MO
12972243,53109,MO
12972244,52996,MO
12972245,53098,MO
12972246,53088,MO
12972247,52984,MO
12972248,53071,MO
12972250,5297,MO
12972251,5298,MO
12972252,52968,MO
12972249,52977,MO
12972253,52963,MO
12972254,52940,MO
12972255,5305,MO
12972256,52698,MO
12972258,53046,MO
12972257,52693,MO
12972259,53038,MO
12972260,53033,MO
12972261,52675,MO
12972262,5303,MO
12972263,52671,MO
12972264,52590,MO
12972265,52585,MO
12972266,52658,MO
12972267,52612,MO
12972268,52602,MO
12972269,52559,MO
12972270,52542,MO
12972271,5238,MO
12972272,52359,MO
12972273,5235,MO
12972274,52438,MO
12972275,52423,MO
12972276,52419,MO
12972277,52337,MO
12972278,52332,MO
12972279,52314,MO
12972280,5230,MO
12972281,52292,MO
12972282,52284,MO
12972283,52280,MO
12972284,52276,MO
12972285,52221,MO
12972286,52236,MO
12972287,52195,MO
12972288,52182,MO
12972289,5218,MO
12972290,5204,MO
12972291,52166,MO
12972292,52161,MO
12972293,5215,MO
12972294,52147,MO
12972295,52019,MO
12972296,52116,MO
12972297,52114,MO
12972298,51968,MO
12972299,52054,MO
12972300,51914,MO
12972301,51913,MO
12972302,51785,MO
12972303,51828,MO
12972304,51732,MO
12972305,51722,MO
12972306,5180,MO
12972307,51792,MO
12972308,51552,MO
12972309,51551,MO
12972310,51547,MO
12972311,51476,MO
12972312,51496,MO
12972313,51493,MO
12972314,51430,MO
12972315,51431,MO
12972316,51421,MO
12972317,51401,MO
12972318,51383,MO
12972319,51200,MO
12972320,51361,MO
12972321,51359,MO
12972322,51349,MO
12972323,5117,MO
12972324,51153,MO
12972325,51291,MO
12972326,51283,MO
12972327,51120,MO
12972328,5112,MO
12972329,5110,MO
12972330,51096,MO
12972331,51091,MO
12972332,51040,MO
12972333,5104,MO
12972334,51030,MO
12972335,5106,MO
12972336,51057,MO
12972337,50943,MO
12972338,50922,MO
12972339,50905,MO
12972340,50933,MO
12972341,5093,MO
12972342,50886,MO
12972343,50874,MO
12972344,50852,MO
12972345,50851,MO
12972346,50779,MO
12972347,50817,MO
12972348,50804,MO
12972349,50763,MO
12972350,50750,MO
12972351,50510,MO
12972352,50499,MO
12972353,50498,MO
12972354,50546,MO
12972355,50544,MO
12972356,50538,MO
12972357,50469,MO
12972358,50384,MO
12972359,50385,MO
12972360,50381,MO
12972361,5038,MO
12972362,5046,MO
12972363,50379,MO
12972364,50455,MO
12972365,50445,MO
12972366,50439,MO
12972367,50366,MO
12972368,5036,MO
12972369,50357,MO
12972370,50354,MO
12972371,50333,MO
12972372,50331,MO
12972373,5034,MO
12972374,50315,MO
12972375,50266,MO
12972376,50244,MO
12972377,50299,MO
12972378,50295,MO
12972379,50291,MO
12972380,50285,MO
12972381,50198,MO
12972382,50197,MO
12972383,50187,MO
12972384,50178,MO
12972385,50144,MO
12972386,50096,MO
12972387,50088,MO
12972388,50093,MO
12972389,5007,MO
12972390,50065,MO
12972391,50064,MO
12972392,50106,MO
12972393,50057,MO
12972394,5004,MO
12972395,50038,MO
12972396,50009,MO
12972397,49981,MO
12972398,49978,MO
12972399,49824,MO
12972400,49819,MO
12972401,49815,MO
12972402,4981,MO
12972403,4980,MO
12972404,49801,MO
12972405,49719,MO
12972406,49717,MO
12972407,49716,MO
12972408,49784,MO
12972409,49702,MO
12972410,4977,MO
12972411,49766,MO
12972412,49698,MO
12972413,49686,MO
12972414,49675,MO
12972415,4967,MO
12972416,49665,MO
12972417,4966,MO
12972418,49650,MO
12972419,49628,MO
12972420,49620,MO
12972421,4962,MO
12972422,49598,MO
12972423,49034,MO
12972424,49023,MO
12972425,4902,MO
12972426,49540,MO
12972427,49527,MO
12972428,49517,MO
12972429,49502,MO
12972430,4899,MO
12972431,49077,MO
12972432,48924,MO
12972433,48923,MO
12972434,48919,MO
12972435,48901,MO
12972436,48892,MO
12972437,48888,MO
12972438,48885,MO
12972439,48882,MO
12972440,48880,MO
12972441,48851,MO
12972442,48773,MO
12972443,48645,MO
12972444,48633,MO
12972445,48624,MO
12972446,48609,MO
12972447,48607,MO
12972448,48601,MO
12972449,48715,MO
12972450,48586,MO
12972451,48499,MO
12972452,48484,MO
12972453,48461,MO
12972454,48438,MO
12972455,48424,MO
12972456,4838,MO
12972457,48378,MO
12972458,4842,MO
12972459,48412,MO
12972460,48401,MO
12972461,48369,MO
12972462,48361,MO
12972463,48353,MO
12972464,48350,MO
12972465,48339,MO
12972466,48322,MO
12972467,48310,MO
12972468,4831,MO
12972469,48273,MO
12972470,48222,MO
12972471,48176,MO
12972472,48162,MO
12972473,48153,MO
12972474,47894,MO
12972475,4807,MO
12972476,48064,MO
12972477,48059,MO
12972478,47836,MO
12972479,47900,MO
12972480,47772,MO
12972481,47686,MO
12972482,47682,MO
12972483,47664,MO
12972484,47760,MO
12972485,47654,MO
12972486,47724,MO
12972487,47634,MO
12972488,47615,MO
12972489,47428,MO
12972490,47402,MO
12972491,47385,MO
12972492,47569,MO
12972493,47552,MO
12972494,47366,MO
12972495,47331,MO
12972496,47497,MO
12972497,47312,MO
12972498,47478,MO
12972499,4745,MO
12972500,47280,MO
12972501,4726,MO
12972502,47265,MO
12972503,47266,MO
12972504,47254,MO
12972505,47242,MO
12972506,47244,MO
12972507,4695,MO
12972508,46929,MO
12972509,47212,MO
12972510,47145,MO
12972511,47136,MO
12972512,47132,MO
12972513,47036,MO
12972514,4689,MO
12972515,46887,MO
12972516,46879,MO
12972517,47022,MO
12972518,46875,MO
12972519,46872,MO
12972520,46864,MO
12972521,46847,MO
12972522,46842,MO
12972523,46976,MO
12972524,4674,MO
12972525,46822,MO
12972526,46732,MO
12972527,46719,MO
12972528,46784,MO
12972529,46778,MO
12972530,46685,MO
12972531,46683,MO
12972532,4668,MO
12972533,46648,MO
12972534,46627,MO
12972535,46621,MO
12972536,46606,MO
12972537,46600,MO
12972538,46572,MO
12972539,46564,MO
12972540,4656,MO
12972541,46518,MO
12972542,46513,MO
12972543,4645,MO
12972544,46443,MO
12972545,46494,MO
12972546,46487,MO
12972547,46486,MO
12972548,45897,MO
12972549,459,MO
12972550,4639,MO
12972551,4637,MO
12972552,46367,MO
12972553,46362,MO
12972554,46338,MO
12972555,4585,MO
12972556,46332,MO
12972557,4633,MO
12972558,45841,MO
12972559,46328,MO
12972560,46320,MO
12972561,45822,MO
12972562,45820,MO
12972563,46305,MO
12972564,46303,MO
12972565,46282,MO
12972566,4578,MO
12972567,45776,MO
12972568,46110,MO
12972569,45769,MO
12972570,46095,MO
12972571,45759,MO
12972572,45696,MO
12972573,45693,MO
12972574,45657,MO
12972575,45640,MO
12972576,45691,MO
12972577,45673,MO
12972578,45550,MO
12972579,45544,MO
12972580,45535,MO
12972581,45517,MO
12972582,45484,MO
12972583,45419,MO
12972584,45413,MO
12972585,4540,MO
12972586,45393,MO
12972587,45469,MO
12972588,4537,MO
12972589,45364,MO
12972590,45349,MO
12972591,45363,MO
12972592,45357,MO
12972593,45322,MO
12972594,45260,MO
12972595,4526,MO
12972596,45297,MO
12972597,45237,MO
12972598,45217,MO
12972599,45204,MO
12972600,45189,MO
12972601,45155,MO
12972602,45151,MO
12972603,45147,MO
12972604,4500,MO
12972605,44984,MO
12972606,45130,MO
12972607,44893,MO
12972608,44960,MO
12972609,44958,MO
12972610,44880,MO
12972611,44945,MO
12972612,44857,MO
12972613,4485,MO
12972614,44936,MO
12972615,44928,MO
12972616,44926,MO
12972617,44923,MO
12972618,44838,MO
12972619,44845,MO
12972620,44813,MO
12972621,44799,MO
12972622,44795,MO
12972623,44718,MO
12972624,44771,MO
12972625,44770,MO
12972626,44764,MO
12972627,44762,MO
12972628,44684,MO
12972629,44694,MO
12972630,4469,MO
12972631,44674,MO
12972632,44723,MO
12972633,44654,MO
12972634,44646,MO
12972635,44652,MO
12972636,4422,MO
12972637,44217,MO
12972638,44219,MO
12972639,44215,MO
12972640,44343,MO
12972641,4433,MO
12972642,44320,MO
12972643,44209,MO
12972644,44203,MO
12972645,44180,MO
12972646,443,MO
12972647,44176,MO
12972648,44147,MO
12972649,44262,MO
12972650,44254,MO
12972651,44247,MO
12972652,44130,MO
12972653,43907,MO
12972654,4410,MO
12972655,44095,MO
12972656,43901,MO
12972657,43903,MO
12972658,44091,MO
12972659,43892,MO
12972660,44078,MO
12972661,4389,MO
12972662,43887,MO
12972663,44058,MO
12972664,4387,MO
12972665,44049,MO
12972666,44038,MO
12972667,43914,MO
12972668,43848,MO
12972669,43847,MO
12972670,43828,MO
12972671,43822,MO
12972672,43784,MO
12972673,43821,MO
12972674,43625,MO
12972675,43624,MO
12972676,43584,MO
12972677,43612,MO
12972678,43553,MO
12972679,4355,MO
12972680,43545,MO
12972681,4354,MO
12972682,43478,MO
12972683,43464,MO
12972684,43462,MO
12972685,43526,MO
12972686,43506,MO
12972687,4336,MO
12972688,43346,MO
12972689,43307,MO
12972690,43299,MO
12972691,43269,MO
12972692,43250,MO
12972693,43243,MO
12972694,43297,MO
12972695,43291,MO
12972696,43242,MO
12972697,43239,MO
12972698,43289,MO
12972699,43228,MO
12972700,43232,MO
12972701,43271,MO
12972702,43270,MO
12972703,43216,MO
12972704,43215,MO
12972705,43202,MO
12972706,43185,MO
12972707,43199,MO
12972708,43163,MO
12972709,43145,MO
12972710,43143,MO
12972711,43132,MO
12972712,43130,MO
12972713,43112,MO
12972714,42930,MO
12972715,42880,MO
12972716,42794,MO
12972717,42851,MO
12972718,42774,MO
12972719,4283,MO
12972720,42752,MO
12972721,42739,MO
12972722,42499,MO
12972723,42573,MO
12972724,42493,MO
12972725,42699,MO
12972726,42691,MO
12972727,42579,MO
12972728,42463,MO
12972729,42447,MO
12972730,42445,MO
12972731,42412,MO
12972732,42400,MO
12972733,42442,MO
12972734,42433,MO
12972735,42427,MO
12972736,42377,MO
12972737,42194,MO
12972738,42185,MO
12972739,42311,MO
12972740,42247,MO
12972741,42237,MO
12972742,4223,MO
12972743,42221,MO
12972744,42211,MO
12972745,4202,MO
12972746,41949,MO
12972747,42007,MO
12972748,42000,MO
12972749,41989,MO
12972750,4189,MO
12972751,41801,MO
12972752,41800,MO
12972753,41867,MO
12972754,41865,MO
12972755,41853,MO
12972756,41791,MO
12972757,4178,MO
12972758,41845,MO
12972759,41727,MO
12972760,41712,MO
12972761,4169,MO
12972762,41684,MO
12972763,4167,MO
12972764,41657,MO
12972765,4163,MO
12972766,41626,MO
12972767,4155,MO
12972768,41648,MO
12972769,41646,MO
12972770,41513,MO
12972771,4150,MO
12972773,4149,MO
12972772,41490,MO
12972774,41482,MO
12972775,41432,MO
12972776,41472,MO
12972777,41406,MO
12972778,41468,MO
12972779,41450,MO
12972780,41441,MO
12972781,41392,MO
12972782,41341,MO
12972783,41336,MO
12972784,41337,MO
12972785,41331,MO
12972786,41368,MO
12972787,41363,MO
12972788,41353,MO
12972789,41290,MO
12972790,41284,MO
12972791,41240,MO
12972792,4116,MO
12972793,41152,MO
12972794,40906,MO
12972795,40889,MO
12972796,40803,MO
12972797,40927,MO
12972798,40712,MO
12972799,40697,MO
12972800,40680,MO
12972801,40659,MO
12972802,40640,MO
12972803,40595,MO
12972804,40593,MO
12972805,40586,MO
12972806,40582,MO
12972807,40570,MO
12972808,40568,MO
12972809,40523,MO
12972810,40502,MO
12972811,40485,MO
12972812,40436,MO
12972813,40430,MO
12972814,40409,MO
12972815,40318,MO
12972816,40315,MO
12972817,40421,MO
12972818,40303,MO
12972819,4016,MO
12972820,40153,MO
12972821,40194,MO
12972822,40148,MO
12972823,40133,MO
12972824,40182,MO
12972825,4012,MO
12972826,40117,MO
12972827,4018,MO
12972828,40109,MO
12972829,40173,MO
12972830,4010,MO
12972831,40093,MO
12972832,40092,MO
12972833,40079,MO
12972834,40052,MO
12972835,40048,MO
12972836,39921,MO
12972837,39914,MO
12972838,39892,MO
12972839,39644,MO
12972840,39629,MO
12972841,39802,MO
12972842,39608,MO
12972843,39797,MO
12972844,39593,MO
12972845,39540,MO
12972846,39538,MO
12972847,39771,MO
12972848,39534,MO
12972849,39766,MO
12972850,39751,MO
12972851,39744,MO
12972852,39496,MO
12972853,39493,MO
12972854,39726,MO
12972855,39724,MO
12972856,39711,MO
12972857,39705,MO
12972858,39480,MO
12972859,39479,MO
12972860,39474,MO
12972861,39459,MO
12972862,39678,MO
12972863,39442,MO
12972864,39408,MO
12972865,39406,MO
12972866,39379,MO
12972867,39355,MO
12972868,39338,MO
12972869,39300,MO
12972870,39163,MO
12972871,39150,MO
12972872,39053,MO
12972873,39059,MO
12972874,39041,MO
12972875,39022,MO
12972876,38974,MO
12972877,38967,MO
12972878,38979,MO
12972879,38962,MO
12972880,38961,MO
12972881,38960,MO
12972882,39011,MO
12972883,38782,MO
12972884,38924,MO
12972885,38762,MO
12972886,38760,MO
12972887,38724,MO
12972888,38711,MO
12972890,38708,MO
12972889,3887,MO
12972891,38706,MO
12972892,38703,MO
12972893,38861,MO
12972894,3886,MO
12972895,38787,MO
12972896,3868,MO
12972897,38675,MO
12972898,3867,MO
12972899,38657,MO
12972900,38668,MO
12972901,38644,MO
12972902,38638,MO
12972903,38620,MO
12972904,3862,MO
12972905,38610,MO
12972906,38389,MO
12972907,38591,MO
12972908,38360,MO
12972909,38356,MO
12972910,38577,MO
12972912,38552,MO
12972911,3855,MO
12972913,3851,MO
12972914,38328,MO
12972915,38314,MO
12972916,38304,MO
12972917,38482,MO
12972918,3843,MO
12972919,38296,MO
12972920,38428,MO
12972921,38275,MO
12972922,38262,MO
12972923,38252,MO
12972924,38248,MO
12972925,3824,MO
12972926,38239,MO
12972927,38125,MO
12972928,38220,MO
12972929,38116,MO
12972930,38113,MO
12972931,38107,MO
12972932,38106,MO
12972933,38209,MO
12972934,38203,MO
12972935,38201,MO
12972936,38097,MO
12972937,38199,MO
12972938,38190,MO
12972939,38072,MO
12972940,37839,MO
12972941,37826,MO
12972942,37822,MO
12972943,37810,MO
12972944,3781,MO
12972945,38156,MO
12972946,37808,MO
12972947,38141,MO
12972948,37796,MO
