Show_Type,VU_SM_ID,VU_EP_ID,ROVI_SM_ID,ROVI_EP_ID
SE,650108,1074803,1281520782,7239074176
SE,650108,1074806,1281520782,7257456914
SE,650108,1074809,1281520782,7276138984
SE,650108,1074812,1281520782,7287182782
SE,650140,650148,1410285981,1410285999
SE,650140,650152,1410285981,1401850488
SE,650140,650156,1410285981,1411856408
SE,650140,650160,1410285981,1444612692
SE,650140,650164,1410285981,1444649876
SE,650140,650168,1410285981,1444649884
SE,650140,808136,1410285981,4013487325
SE,650140,808140,1410285981,4032814191
SE,650140,808144,1410285981,4048786388
SE,650140,808148,1410285981,4071888157
SE,650140,808152,1410285981,4096479546
SE,650140,808156,1410285981,4119319267
SE,650172,650180,1394193512,1394193514
SE,650172,650184,1394193512,1403409549
SE,650172,650188,1394193512,1414404900
SE,650172,650192,1394193512,1424071580
SE,650172,650196,1394193512,1433364569
SE,650172,650200,1394193512,1443042451
SE,650172,754492,1394193512,3279830547
SE,650172,754496,1394193512,3296780349
SE,650172,754500,1394193512,3321232499
SE,650172,754504,1394193512,3338227559
SE,650172,754508,1394193512,3379372275
SE,650172,754512,1394193512,3407815837
SE,650172,754516,1394193512,3432693171
SE,650172,754520,1394193512,3466367026
SE,650172,754524,1394193512,3495302377
SE,650172,754528,1394193512,3517209411
SE,650172,933052,1394193512,5808655075
SE,650172,933055,1394193512,6133337128
SE,650172,933058,1394193512,6150360968
SE,650172,933061,1394193512,6157501973
SE,650172,933064,1394193512,6181609249
SE,650172,933067,1394193512,6204203140
SE,650172,933070,1394193512,6241952324
SE,650172,933073,1394193512,6289582395
SE,650172,933076,1394193512,6315539848
SE,650204,650212,1394193532,1394193536
SE,650204,650216,1394193532,1394193534
SE,650204,650220,1394193532,1403410251
SE,650204,650224,1394193532,1414405978
SE,650204,650228,1394193532,1424071608
SE,650204,650232,1394193532,1433364593
SE,650621,650629,992175959,992175960
SE,650621,650633,992175959,1001816820
SE,650621,650637,992175959,1020771538
SE,650621,650641,992175959,1020771540
SE,650702,650710,403310,2374902
SE,650702,650714,403310,2374904
SE,650702,650827,403310,2374907
SE,650702,650831,403310,2374910
SE,651571,651579,17118344,17639333
SE,651571,651583,17118344,17639334
SE,651571,651587,17118344,17661595
SE,651571,651591,17118344,17718816
SE,651571,651595,17118344,17661595
SE,651571,651599,17118344,17877710
SE,651571,651603,17118344,17877712
SE,651571,651607,17118344,17959642
SE,651571,651611,17118344,17982658
SE,651571,651615,17118344,18032447
SE,651571,651619,17118344,18051365
SE,651571,651623,17118344,18090327
SE,651571,651627,17118344,18187889
SE,651571,651631,17118344,18228687
SE,651571,651635,17118344,18418006
SE,651571,651639,17118344,18831016
SE,651571,651643,17118344,18863771
SE,651571,651647,17118344,18892862
SE,651571,651651,17118344,18934859
SE,651571,651655,17118344,18983303
SE,651571,651659,17118344,19096099
SE,651571,651663,17118344,19121547
SE,651571,651667,17118344,19186656
SE,651571,651671,17118344,19235547
SE,651571,651675,17118344,19258728
SE,651571,651679,17118344,19282537
SE,651791,651797,1080675781,1080675782
SE,651791,651801,1080675781,1088057571
SE,651791,651805,1080675781,1092271717
SE,651791,651809,1080675781,1100483251
SE,651791,651813,1080675781,1108088444
SE,651791,651817,1080675781,1117893758
SE,651791,651821,1080675781,1133163552
SE,651791,651825,1080675781,1143004095
SE,651791,651829,1080675781,1235134668
SE,651791,651833,1080675781,1235814445
SE,651791,660804,1080675781,1467245130
SE,651791,660808,1080675781,1476501602
SE,651791,660816,1080675781,1486344662
SE,651791,660828,1080675781,1504986745
SE,651791,660836,1080675781,1495300786
SE,651791,660844,1080675781,1514539894
SE,651791,660848,1080675781,1540845837
SE,651791,660852,1080675781,1540845837
SE,651791,660856,1080675781,1550143538
SE,651791,660864,1080675781,1615141481
SE,651791,660868,1080675781,1650762659
SE,651791,660872,1080675781,1650762659
SE,651791,660884,1080675781,1683975257
SE,651791,660892,1080675781,1872256070
SE,651791,660900,1080675781,1872256070
SE,651791,660908,1080675781,1904503477
SE,651791,660916,1080675781,1904507775
SE,651791,660928,1080675781,1945622185
SE,651791,660936,1080675781,1954853986
SE,651791,660944,1080675781,1954856751
SE,651791,731699,1080675781,1962125641
SE,651791,764054,1080675781,3467395910
SE,651791,764058,1080675781,3544324279
SE,651791,764062,1080675781,3544318211
SE,651791,764066,1080675781,3564266045
SE,651791,764070,1080675781,3585936318
SE,651791,764074,1080675781,3566012769
SE,651791,764078,1080675781,3566023643
SE,651791,764082,1080675781,3635025543
SE,651791,764086,1080675781,3640582941
SE,651791,764090,1080675781,3640582967
SE,651791,764094,1080675781,3749707007
SE,651791,764098,1080675781,3760375299
SE,651791,764102,1080675781,3781571989
SE,651791,873735,1080675781,4871251120
SE,651791,873738,1080675781,4925058305
SE,651791,873741,1080675781,4943215042
SE,651791,873744,1080675781,4973133297
SE,651791,873747,1080675781,4988853105
SE,651791,873750,1080675781,5023081343
SE,651791,873753,1080675781,5052165532
SE,651791,873756,1080675781,5077235610
SE,651791,873759,1080675781,5090668495
SE,651791,873762,1080675781,5118210822
SE,651791,873765,1080675781,5146455896
SE,651791,873768,1080675781,5163109912
SE,651791,873771,1080675781,6062571963
SE,651791,873774,1080675781,6093025484
SE,651791,873777,1080675781,6095991731
SE,651791,873780,1080675781,6123347589
SE,651791,873783,1080675781,6123347599
SE,651791,873786,1080675781,6129338814
SE,651791,873789,1080675781,6151012080
SE,651791,962571,1080675781,6174330297
SE,651791,962574,1080675781,6221443846
SE,651791,962577,1080675781,6242234325
SE,651791,1009147,1080675781,6714555243
SE,651791,1015971,1080675781,6737983935
SE,651791,1015974,1080675781,6761435234
SE,651791,1015977,1080675781,6786476207
SE,651791,1015980,1080675781,6810969231
SE,651791,1015983,1080675781,6832385555
SE,651791,1015986,1080675781,6894854691
SE,651791,1015989,1080675781,6875230607
SE,651791,1015992,1080675781,6896689138
SE,651791,1015995,1080675781,6958456375
SE,651791,1015998,1080675781,6955072123
SE,651791,1016001,1080675781,6981342888
SE,651791,1016004,1080675781,6989889642
SE,651791,1016007,1080675781,7009289441
SE,651791,1016010,1080675781,7029544180
SE,651791,1090439,1080675781,7083051191
SE,651791,1090442,1080675781,7083051189
SE,651841,651849,1046915188,1309885018
SE,651841,651853,1046915188,1426997275
SE,651841,651857,1046915188,1426996207
SE,651841,651861,1046915188,1435548931
SE,651841,651865,1046915188,1435574396
SE,651841,651869,1046915188,1435820805
SE,651841,651873,1046915188,1471765817
SE,651841,651877,1046915188,1471765891
SE,651841,651881,1046915188,1496400147
SE,651841,651885,1046915188,1497874551
SE,651841,802010,1046915188,1541604931
SE,651841,802014,1046915188,4049096704
SE,651841,802018,1046915188,4083681753
SE,651841,802022,1046915188,4109529439
SE,651841,802026,1046915188,4129439477
SE,651841,802030,1046915188,4166064034
SE,651841,802034,1046915188,4181601223
SE,651841,802038,1046915188,4231247852
SE,651841,802042,1046915188,4249381901
SE,651841,802046,1046915188,4249483621
SE,651889,651897,1046915122,1309880334
SE,651889,651901,1046915122,1435816913
SE,651889,651905,1046915122,1435818744
SE,651889,651909,1046915122,1447692468
SE,651889,651913,1046915122,1460664387
SE,651889,651917,1046915122,1471765759
SE,651889,651921,1046915122,1471765851
SE,651889,651925,1046915122,1495305457
SE,651889,651929,1046915122,1497874339
SE,651889,651933,1046915122,1505109514
SE,651889,651937,1046915122,1510043973
SE,651889,733678,1046915122,1309880334
SE,651889,733682,1046915122,1435816913
SE,651889,733686,1046915122,1435818744
SE,651889,733690,1046915122,1447692468
SE,651889,733694,1046915122,1460664387
SE,651889,733698,1046915122,1471765759
SE,651889,733702,1046915122,1471765851
SE,651889,733706,1046915122,1495305457
SE,651889,733710,1046915122,1497874339
SE,651889,733714,1046915122,1505109514
SE,651889,851062,1046915122,3575811820
SE,651889,851065,1046915122,4568800058
SE,651889,851068,1046915122,4603625796
SE,651889,851071,1046915122,4630269773
SE,651889,851074,1046915122,4653967925
SE,651889,851077,1046915122,4670482359
SE,651889,851080,1046915122,4704267147
SE,651889,851086,1046915122,4730422042
SE,652147,652155,1386541792,1405821888
SE,652147,652159,1386541792,1405821886
SE,652147,652163,1386541792,1426977924
SE,652147,652167,1386541792,1426977928
SE,652147,652171,1386541792,1426977922
SE,652147,652175,1386541792,1426977932
SE,652147,652179,1386541792,1432247648
SE,652147,652183,1386541792,1432247652
SE,652147,652187,1386541792,1441800433
SE,652147,652191,1386541792,1441800435
SE,652147,652199,1386541792,1468795509
SE,652147,652203,1386541792,1468795517
SE,652406,652416,1389615238,1389622246
SE,652406,652420,1389615238,1456792172
SE,652406,652424,1389615238,1456792176
SE,652406,652428,1389615238,1492728398
SE,652406,652432,1389615238,1492728400
SE,652406,652436,1389615238,1492728394
SE,652406,652440,1389615238,1492728396
SE,652406,652444,1389615238,1492728388
SE,652406,652448,1389615238,1536744908
SE,652406,652452,1389615238,1536744910
SE,652406,652456,1389615238,1536744914
SE,652406,652460,1389615238,1536744912
SE,652406,652464,1389615238,1536744916
SE,652745,652750,19643707,325430941
SE,652745,652754,19643707,325430945
SE,652745,652758,19643707,325430939
SE,652745,652762,19643707,327207798
SE,652745,652766,19643707,329219295
SE,652745,652770,19643707,331848550
SE,652745,652774,19643707,333904053
SE,652745,652778,19643707,336739462
SE,652745,652782,19643707,342758852
SE,652745,652786,19643707,362030639
SE,652745,652790,19643707,362317380
SE,652745,652794,19643707,365076915
SE,652745,652798,19643707,368509323
SE,652745,652802,19643707,370472246
SE,652745,652806,19643707,370472246
SE,652745,652810,19643707,378306652
SE,652745,652814,19643707,380926234
SE,652745,652818,19643707,384268123
SE,652745,652822,19643707,386474158
SE,652745,652826,19643707,427120174
SE,652745,652830,19643707,434891333
SE,652745,652834,19643707,443901587
SE,652745,652838,19643707,453374618
SE,652745,652842,19643707,462622712
SE,652745,652846,19643707,470821909
SE,652745,652850,19643707,479168270
SE,652745,652858,19643707,763365378
SE,652745,652862,19643707,763365380
SE,652745,652866,19643707,773358460
SE,652745,652870,19643707,783044779
SE,652745,652874,19643707,796681990
SE,652745,652878,19643707,806129561
SE,652745,652882,19643707,815198862
SE,652745,652886,19643707,825357442
SE,652745,652890,19643707,836379325
SE,652745,652894,19643707,846783748
SE,652745,652898,19643707,856470823
SE,652745,652902,19643707,865055254
SE,652745,652906,19643707,873412333
SE,652745,652910,19643707,879299799
SE,652745,652914,19643707,885138911
SE,652745,652918,19643707,893319970
SE,652745,652922,19643707,902340532
SE,652745,652926,19643707,923477941
SE,652745,652930,19643707,931641451
SE,652745,652934,19643707,939676385
SE,652745,652938,19643707,856470823
SE,652745,652942,19643707,879299799
SE,652745,652946,19643707,902340532
SE,652745,652950,19643707,939676385
SE,652745,652954,19643707,982931256
SE,652745,652958,19643707,982931255
SE,652745,662073,19643707,1056905311
SE,652745,662077,19643707,1056905312
SE,652745,662081,19643707,1063987132
SE,652745,662085,19643707,1074441291
SE,652745,662089,19643707,1081063653
SE,652745,662093,19643707,1089622863
SE,652745,662097,19643707,1097675186
SE,652745,662101,19643707,1106765626
SE,652745,662105,19643707,1116248011
SE,652745,662109,19643707,1124514156
SE,652745,662113,19643707,1131526553
SE,652745,662117,19643707,1140676185
SE,652745,662125,19643707,1150453125
SE,652745,662129,19643707,1305540962
SE,652745,662133,19643707,1314402794
SE,652745,662137,19643707,1322565320
SE,652745,662141,19643707,1342620077
SE,652745,662145,19643707,1342620075
SE,652745,662149,19643707,1353014312
SE,652745,662153,19643707,1359412114
SE,652745,662157,19643707,1366943366
SE,652745,662161,19643707,1378229165
SE,652745,662165,19643707,1397623995
SE,652745,662169,19643707,1406724792
SE,652745,662173,19643707,1417232066
SE,652745,662177,19643707,1417232068
SE,652962,652975,17118213,17208730
SE,652962,652979,17118213,17226592
SE,652962,652983,17118213,17253286
SE,652962,652987,17118213,17351277
SE,652962,652991,17118213,17588128
SE,652962,652995,17118213,17614752
SE,652962,652999,17118213,17639338
SE,652962,653003,17118213,17661598
SE,652962,653007,17118213,17718820
SE,652962,653011,17118213,17847984
SE,652962,653015,17118213,17877717
SE,652962,653019,17118213,17959648
SE,652962,653023,17118213,18032453
SE,652962,653027,17118213,18051372
SE,652962,653031,17118213,18078669
SE,652962,653035,17118213,18104257
SE,652962,653039,17118213,18134873
SE,652962,653043,17118213,18161701
SE,652962,653047,17118213,18187895
SE,652962,653051,17118213,18228690
SE,652962,653055,17118213,18418009
SE,652962,653059,17118213,18798013
SE,652962,653063,17118213,18831019
SE,652962,653067,17118213,18863775
SE,652962,653071,17118213,18892865
SE,652962,653075,17118213,18928467
SE,652962,653079,17118213,20003314
SE,652962,653083,17118213,20032586
SE,652962,653087,17118213,21602833
SE,652962,653091,17118213,21623908
SE,652962,653095,17118213,21690542
SE,652962,653099,17118213,21722471
SE,652962,653103,17118213,21756150
SE,652962,653107,17118213,21787931
SE,652962,653111,17118213,21860385
SE,652962,653115,17118213,21892310
SE,652962,653119,17118213,21921719
SE,652962,653123,17118213,22009358
SE,652962,653127,17118213,22044147
SE,652962,653131,17118213,22173306
SE,652962,653135,17118213,22249350
SE,652962,653139,17118213,22275022
SE,652962,653143,17118213,22308863
SE,652962,653147,17118213,22345402
SE,652962,653151,17118213,22422982
SE,652962,653155,17118213,22454438
SE,652962,653159,17118213,22491605
SE,652962,653163,17118213,22522162
SE,652962,653167,17118213,22551698
SE,652962,653171,17118213,22602656
SE,652962,653175,17118213,66212556
SE,652962,653179,17118213,66212558
SE,652962,653183,17118213,325430943
SE,652962,653187,17118213,325430947
SE,652962,653191,17118213,325430951
SE,652962,653195,17118213,327207800
SE,652962,653199,17118213,329219304
SE,652962,653203,17118213,331848552
SE,652962,653207,17118213,333904055
SE,652962,653211,17118213,336739464
SE,652962,653215,17118213,342758850
SE,652962,653219,17118213,365076917
SE,652962,653223,17118213,368509325
SE,652962,653227,17118213,372640748
SE,652962,653231,17118213,378306656
SE,652962,661949,17118213,796681985
SE,652962,661953,17118213,796681995
SE,652962,661957,17118213,806129564
SE,652962,661961,17118213,815198826
SE,652962,661965,17118213,825357523
SE,652962,661969,17118213,836379339
SE,652962,661973,17118213,846783823
SE,652962,661977,17118213,856470821
SE,652962,661981,17118213,865055250
SE,652962,661985,17118213,873412337
SE,652962,661989,17118213,879299806
SE,652962,661993,17118213,885138907
SE,652962,661997,17118213,893319980
SE,652962,662001,17118213,902340527
SE,652962,662005,17118213,923477943
SE,652962,662009,17118213,931641453
SE,652962,662013,17118213,939676383
SE,652962,662017,17118213,947981215
SE,652962,662021,17118213,947981215
SE,652962,662025,17118213,955741636
SE,652962,662029,17118213,963840659
SE,652962,662033,17118213,971335207
SE,652962,662037,17118213,1001829359
SE,652962,662041,17118213,1011690865
SE,652962,662045,17118213,1020905254
SE,652962,662049,17118213,1020905255
SE,653252,653260,1416386809,1418685364
SE,653252,653264,1416386809,1418685368
SE,653252,653268,1416386809,1432623708
SE,653252,653272,1416386809,1432623708
SE,653252,653276,1416386809,1441800503
SE,653252,653280,1416386809,1441800503
SE,653338,653346,1400533951,1401880222
SE,653338,653350,1400533951,1408989308
SE,653338,653354,1400533951,1418543270
SE,653338,653358,1400533951,1422584004
SE,653338,653362,1400533951,1440276045
SE,653338,653366,1400533951,1449593036
SE,653338,653370,1400533951,1463666387
SE,653338,653374,1400533951,1472298087
SE,653338,751818,1400533951,3169943737
SE,653338,751822,1400533951,3169933982
SE,653338,751826,1400533951,3169942964
SE,653338,751834,1400533951,3277786966
SE,653338,751838,1400533951,3277791499
SE,653338,751842,1400533951,3277795007
SE,653338,751846,1400533951,3277802908
SE,653338,751850,1400533951,3371198175
SE,653786,653794,1420447106,1410139328
SE,653786,653798,1420447106,1441330439
SE,653786,653802,1420447106,1420447108
SE,653786,653806,1420447106,1410139322
SE,653786,653810,1420447106,1439902984
SE,653786,653814,1420447106,1439903004
SE,653786,653818,1420447106,1430108136
SE,654079,654087,8220582,8513804
SE,654079,654091,8220582,8557199
SE,654079,654095,8220582,8811072
SE,654079,654099,8220582,8601360
SE,654079,654103,8220582,8701385
SE,654079,654107,8220582,8701386
SE,654079,654111,8220582,8760557
SE,654079,654115,8220582,8760565
SE,654079,654119,8220582,8974729
SE,654079,654123,8220582,8974729
SE,654079,677930,8220582,1555416471
SE,654079,677936,8220582,1628897210
SE,654079,677944,8220582,8811072
SE,654079,677952,8220582,1672492044
SE,654079,677960,8220582,1707938391
SE,654079,677964,8220582,1724934281
SE,654079,677976,8220582,1734403235
SE,654079,677980,8220582,1748566248
SE,654127,654135,1381995512,1381995514
SE,654127,654139,1381995512,1438388851
SE,654127,654143,1381995512,1450968935
SE,654127,654147,1381995512,1450968975
SE,654127,654151,1381995512,1460763277
SE,654127,654155,1381995512,1478357521
SE,654127,654159,1381995512,1478357563
SE,654127,654163,1381995512,1502081725
SE,654183,654200,371691379,524542030
SE,654183,654204,371691379,532887480
SE,654183,654208,371691379,541518391
SE,654183,654212,371691379,529704168
SE,654183,654216,371691379,538170088
SE,654183,654220,371691379,563594118
SE,654183,654224,371691379,564727528
SE,654183,654228,371691379,564727530
SE,654260,654268,1379509888,1426977910
SE,654260,654272,1379509888,1435401443
SE,654260,654276,1379509888,1435401437
SE,654260,654280,1379509888,1467145039
SE,654260,654284,1379509888,1479973417
SE,654260,654288,1379509888,1479973423
SE,654300,654308,1449566103,1449567064
SE,654300,654312,1449566103,1470603291
SE,654300,654316,1449566103,1476431562
SE,654300,654320,1449566103,1486268334
SE,654300,654328,1449566103,1499832019
SE,654300,654332,1449566103,1499832043
SE,654300,654336,1449566103,1514330944
SE,654300,654340,1449566103,1514335094
SE,654300,654344,1449566103,1516056981
SE,654300,654348,1449566103,1517755679
SE,654300,654352,1449566103,1516057932
SE,654300,654356,1449566103,1528542707
SE,654300,654360,1449566103,1528543138
SE,654300,682584,1449566103,3607224793
SE,654300,682588,1449566103,3607224791
SE,654300,682592,1449566103,3607225303
SE,654300,682596,1449566103,3607225299
SE,654300,682600,1449566103,3607221357
SE,654300,682604,1449566103,3607224779
SE,654300,682608,1449566103,3609553264
SE,654300,682612,1449566103,3613902547
SE,654300,682616,1449566103,3616878564
SE,654300,682620,1449566103,3618614041
SE,654300,682624,1449566103,4042612317
SE,654300,682628,1449566103,4038337581
SE,654300,682632,1449566103,4042609193
SE,654300,771801,1449566103,3616878564
SE,654300,771809,1449566103,3618614041
SE,654300,771813,1449566103,4042612317
SE,654300,771825,1449566103,4098775263
SE,654300,771829,1449566103,4277115902
SE,654300,855838,1449566103,5620577876
SE,654300,920526,1449566103,5330289035
SE,654364,654376,1046916176,1422484533
SE,654364,654380,1046916176,1429205289
SE,654364,654384,1046916176,1438779990
SE,654364,654388,1046916176,1447928369
SE,654364,654392,1046916176,1492750813
SE,654364,654396,1046916176,1492927079
SE,654364,654400,1046916176,1473426862
SE,654364,654404,1046916176,1483100595
SE,654364,654408,1046916176,1498350710
SE,654364,654412,1046916176,1504895051
SE,654416,654424,1400576861,1419032323
SE,654416,654428,1400576861,1419032327
SE,654416,654432,1400576861,1422496153
SE,654416,654436,1400576861,1422496153
SE,654416,654440,1400576861,1441800377
SE,654416,654444,1400576861,1441800377
SE,654416,654448,1400576861,1441800375
SE,654416,654452,1400576861,1441800375
SE,654416,654456,1400576861,1491143476
SE,654416,654460,1400576861,1491143621
SE,654788,654796,1097947249,1443553536
SE,654788,654800,1097947249,1442255144
SE,654788,654804,1097947249,1453281014
SE,654788,654808,1097947249,1459524426
SE,654788,654836,1097947249,1100279641
SE,654788,654840,1097947249,1100284274
SE,654788,654844,1097947249,1119153657
SE,654788,654848,1097947249,1128271027
SE,654788,654852,1097947249,1139913329
SE,654788,654860,1097947249,1146605462
SE,654788,654864,1097947249,1149728645
SE,654788,654868,1097947249,1149728646
SE,654788,654872,1097947249,1175835872
SE,654788,654876,1097947249,1180505942
SE,654788,654880,1097947249,1189201112
SE,654788,654884,1097947249,1202371833
SE,654788,654888,1097947249,1216818165
SE,654788,654892,1097947249,1226740534
SE,654788,654896,1097947249,1232683669
SE,654788,654900,1097947249,1242366654
SE,654788,654904,1097947249,1251208225
SE,655142,655147,1490458359,4086240085
SE,655142,655151,1490458359,4086240089
SE,655142,655155,1490458359,4086240091
SE,655142,655159,1490458359,4151064910
SE,655142,655163,1490458359,4086240093
SE,655142,655167,1490458359,4151066961
SE,655142,655171,1490458359,4151066959
SE,655142,655175,1490458359,4151066955
SE,655142,655179,1490458359,4151064908
SE,655142,655183,1490458359,4151066957
SE,655142,685079,1490458359,4151067790
SE,655797,655805,1460764265,1476781802
SE,655797,655809,1460764265,1476781440
SE,655797,655813,1460764265,1476781808
SE,655821,655829,1432059764,1438166407
SE,655821,655833,1432059764,1438676537
SE,655821,655837,1432059764,1454567133
SE,655821,655841,1432059764,1457691931
SE,655821,655845,1432059764,1476364684
SE,655821,655849,1432059764,1476592313
SE,655853,655861,1414819547,1424862565
SE,655853,655865,1414819547,1424862510
SE,655853,655869,1414819547,1457124257
SE,655853,655873,1414819547,1457133434
SE,655853,655877,1414819547,1430422363
SE,655853,655881,1414819547,1490457473
SE,655853,655885,1414819547,1508097522
SE,655853,655889,1414819547,1508102116
SE,655929,655937,1034884032,1435401449
SE,655929,655941,1034884032,1438737440
SE,655929,655945,1034884032,1454567157
SE,655929,655949,1034884032,1457773251
SE,655929,655953,1034884032,1476481117
SE,655929,655957,1034884032,1477860862
SE,655929,655961,1034884032,1490900156
SE,655929,655965,1034884032,1495300754
SE,655929,655969,1034884032,1514564789
SE,655929,655973,1034884032,1514648745
SE,655929,655977,1034884032,1535347153
SE,655929,655981,1034884032,1536745042
SE,655989,655997,1435325152,1435328147
SE,655989,656001,1435325152,1441800441
SE,655989,656005,1435325152,1441800439
SE,655989,656009,1435325152,1441800439
SE,655989,656013,1435325152,1441800437
SE,655989,656017,1435325152,1441800445
SE,656199,656204,803477594,820644854
SE,656199,656208,803477594,818147741
SE,656199,656212,803477594,854000601
SE,656199,656216,803477594,861959363
SE,656199,656220,803477594,870528824
SE,656199,656224,803477594,876612019
SE,656765,656773,1367923860,1433364085
SE,656765,656777,1367923860,1449857166
SE,656765,656781,1367923860,1449857172
SE,656765,656785,1367923860,1467181070
SE,656765,656789,1367923860,1476430342
SE,656765,656793,1367923860,1486268300
SE,656765,656797,1367923860,1495272805
SE,656765,656801,1367923860,1504961529
SE,656765,656805,1367923860,1514504847
SE,656765,656809,1367923860,1524011356
SE,656765,656813,1367923860,1533505447
SE,656765,656817,1367923860,1539766750
SE,656765,656821,1367923860,1551872647
SE,656850,656862,1375397119,1375397121
SE,656850,656866,1375397119,1384596073
SE,656850,656870,1375397119,1396047244
SE,656850,656874,1375397119,1404825052
SE,656850,656878,1375397119,1416391041
SE,656850,656882,1375397119,1426093509
SE,657078,657086,1430108148,1430108150
SE,657078,657090,1430108148,1439903036
SE,657078,657094,1430108148,1449204624
SE,657078,657098,1430108148,1459005599
SE,657078,657102,1430108148,1473057359
SE,657078,657106,1430108148,1477728939
SE,657110,657118,1356201214,1356201216
SE,657110,657122,1356201214,1366963802
SE,657110,657126,1356201214,1374879929
SE,657354,657362,1426503070,1452896918
SE,657354,657370,1426503070,1472297757
SE,657962,657970,2473054,416497
SE,657962,657974,2473054,416498
SE,657962,657978,2473054,416498
SE,657962,657982,2473054,416500
SE,657962,657986,2473054,2473088
SE,658380,658392,1139667332,1227531946
SE,658380,658396,1139667332,1334212003
SE,658493,658501,1449204618,1449204620
SE,658493,658505,1449204618,1449204622
SE,658493,658509,1449204618,1456999375
SE,658493,658513,1449204618,1466783700
SE,658493,658519,1449204618,1476007531
SE,658493,658523,1449204618,1485729745
SE,658754,658762,1432247656,1444931063
SE,658754,658766,1432247656,1449461222
SE,658754,658770,1432247656,1473426858
SE,658754,658774,1432247656,1476389645
SE,658754,658778,1432247656,1473426847
SE,658754,658782,1432247656,1490453924
SE,658754,658786,1432247656,1495189578
SE,658754,658790,1432247656,1498350704
SE,658754,658794,1432247656,1504895055
SE,658878,658897,1234040475,1454617619
SE,658878,658901,1234040475,1454636171
SE,658878,658905,1234040475,1468794319
SE,658878,658909,1234040475,1481276054
SE,658878,658913,1234040475,1500222277
SE,658878,658917,1234040475,1500323515
SE,658878,658921,1234040475,1510042911
SE,658878,658925,1234040475,1519092560
SE,658929,658937,1433364221,1445003116
SE,658929,658941,1433364221,1449857154
SE,659025,659029,1053506413,1469942719
SE,659025,659037,1053506413,1472298137
SE,659025,659041,1053506413,1482787535
SE,659025,659045,1053506413,1494947857
SE,659025,659049,1053506413,1517485124
SE,659025,659053,1053506413,1517631217
SE,659025,659057,1053506413,1535488360
SE,659025,659061,1053506413,1536801509
SE,659025,659065,1053506413,1554749128
SE,659025,659069,1053506413,1619711838
SE,659532,659537,504646615,504648150
SE,659532,659541,504646615,510360904
SE,659532,659545,504646615,716590387
SE,659532,659549,504646615,759202201
SE,659532,659553,504646615,740441570
SE,659532,659557,504646615,740441570
SE,659532,659561,504646615,754886986
SE,659532,659565,504646615,754886996
SE,659532,659569,504646615,765458990
SE,659532,659573,504646615,765458990
SE,659532,659577,504646615,774742150
SE,659532,659581,504646615,774742144
SE,659532,659585,504646615,791109708
SE,659532,659589,504646615,791109774
SE,659532,659593,504646615,818895355
SE,659532,659597,504646615,798959058
SE,659532,659601,504646615,798958900
SE,659532,659605,504646615,798958964
SE,659532,665213,504646615,1252391944
SE,659532,665217,504646615,1540847034
SE,659532,665221,504646615,1550144261
SE,659532,665225,504646615,1550144257
SE,659532,665229,504646615,1615161069
SE,659532,665233,504646615,1615161074
SE,659532,665237,504646615,1630776564
SE,659532,665241,504646615,1630776560
SE,659532,665245,504646615,1650763658
SE,659532,665249,504646615,1650763660
SE,659532,665253,504646615,1683975607
SE,659532,665257,504646615,1683975609
SE,659532,665261,504646615,1695917956
SE,659532,665265,504646615,1695917954
SE,659532,665269,504646615,1708958302
SE,659532,721909,504646615,1748107468
SE,659532,721913,504646615,1959148128
SE,659532,721917,504646615,1974895542
SE,659532,721921,504646615,1974895540
SE,659532,721925,504646615,1993653109
SE,659532,721929,504646615,1993653107
SE,659532,721933,504646615,2013201202
SE,659532,721937,504646615,2013201198
SE,659532,721941,504646615,2049480409
SE,659532,721945,504646615,2049480411
SE,659532,721949,504646615,3137581736
SE,659532,721953,504646615,3137581734
SE,659532,721957,504646615,3149539144
SE,659532,721961,504646615,3149539146
SE,659532,721965,504646615,3165681240
SE,659613,659618,1420785608,1376637442
SE,659613,659622,1420785608,1386292073
SE,659613,659627,1420785608,1460373871
SE,659613,659631,1420785608,1460465453
SE,659613,659635,1420785608,1414722861
SE,659613,659643,1420785608,1424671610
SE,659613,659647,1420785608,1460466019
SE,659613,659651,1420785608,1444589629
SE,659658,659663,1374879893,1374879895
SE,659658,659667,1374879893,1386383491
SE,659658,659671,1374879893,1396565671
SE,659658,659675,1374879893,1403637651
SE,659658,659679,1374879893,1416387543
SE,659658,659687,1374879893,1424071738
SE,659658,659691,1374879893,1434994619
SE,659658,659695,1374879893,1444538717
SE,660082,660090,1450748670,1450748672
SE,660082,660094,1450748670,1460465589
SE,660082,660098,1450748670,1469875546
SE,660082,660102,1450748670,1479309310
SE,660082,660106,1450748670,1489008956
SE,660082,660110,1450748670,1497744503
SE,660253,660261,1452931257,1452935070
SE,660253,660265,1452931257,1471461579
SE,660253,660269,1452931257,1471461579
SE,660253,660273,1452931257,1474530165
SE,660289,660294,1413017689,1470755938
SE,660289,660298,1413017689,1480177832
SE,660289,660302,1413017689,1486677661
SE,660289,660306,1413017689,1499455048
SE,660289,660310,1413017689,1499455046
SE,660289,660314,1413017689,1518011007
SE,660289,660318,1413017689,1533629962
SE,660289,660322,1413017689,1533628682
SE,660510,660515,1453450390,1453450392
SE,660510,660519,1453450390,1462684727
SE,660510,660523,1453450390,1472299103
SE,660510,660527,1453450390,1473681962
