Hulu_id,Rovi_id,movie_name,release_year,projectx_id_rovi,projectx_id_Hulu,Dev_Hulu_px_mapped,Dev_rovi_px_mapped,another_rovi_id_present,another_Hulu_id_present,variant_present,Comment,Result of mapping,gb_id_present,vudu_id_present
1368207,5189647275,Forgive - Don't Forget,2018,1068679,1068679,,,,,,Pass,Pass,,
1412718,6398021463,Another Time,2018,1074009,1074009,,,,,,Pass,Pass,,
1409893,6405252625,Alright Now,2018,354597,354597,,,,,,Pass,Pass,,
1398264,6217070896,Along Came the Devil,2018,353831,353831,,,,,,Pass,Pass,,
1386609,6098486264,Broken Star,2018,1069485,1069485,,,,,,Pass,Pass,,
1386609,6098486264,Broken Star,2018,1069485,1069485,,,,,,Pass,Pass,,
1398389,7262363820,The Gardener,2018,13714052,13714052,,,,,,Pass,Pass,,
1374852,5256415826,Keepers of the Magic,2016,1054645,1054645,,,,,,Pass,Pass,,
1381702,6182038068,Aliens and Agenda 21,2018,353128,353128,,,,,,Pass,Pass,,
1393029,6568027897,Pixi Saves Christmas,2018,356846,356846,,,,,,Pass,Pass,,
1337853,5140539940,Boom for Real: The Late Teenage Years of Jean-Michel Basquiat,2018,1043205,1043205,,,,,,Pass,Pass,,
1348873,1300541735,Iris ,2014,876642,876642,,,,,,Pass,Pass,,
1353035,1472307910,Beyond Paradise,2015,893793,893793,,,,,,Pass,Pass,,
1355157,472425,Next Stop Wonderland,1998,60926,60926,,,,,,Pass,Pass,,
1328802,5879511589,Daphne & Velma,2018,21216,21216,,,,,,Pass,Pass,,
1329653,5291766626,The Miracle Season,2018,171536,171536,,,,,,Pass,Pass,,
1328810,2463581,From Paris With Love,2010,87916,87916,,,,,,Pass,Pass,,
1349910,5535980425,The Simone Biles Story: Courage to Soar,2018,32420,32420,,,,,,Pass,Pass,,
1353036,5164766618,The Archer,2017,169715,169715,,,,,,Pass,Pass,,
1368208,5629590207,Sorry to Bother You,2018,1054698,1054698,,,,,,Pass,Pass,,
1330330,9715830,For Colored Girls,2010,136792,136792,,,,,,Pass,Pass,,
1349909,4871437536,Cocaine Godmother,2018,387738,387738,,,,,,Pass,Pass,,
1326641,1136529757,The Cleanse,2018,167728,14565645,"[{'source_id': '1326641,Map_reason:{""color"":1.0,""language"":1.0,""credits"":0.0,""directors"":0.0,""part_names"":0.0,""episode_titles"":0.0,""genres"":0.0,""amazon"":0.0,""netflix"":0.0,""hulu"":0.0,""hbo"":0.0,""showtime"":0.0,""vudu"":0.0,""episode_airdates"":0.0,""season_count"":0.0,""genres_missing"":1.0,""credits_missing"":1.0,""directors_missing"":1.0,""part_names_missing"":1.0,""release_year"":1.0,""run_time"":1.0,""release_year_diff"":0.0,""release_year_missing"":0.0,""run_time_diff"":0.0,""run_time_missing"":0.0,""levenshtein_titles"":1.0,""cosine_titles"":1.0,""partial_titles"":1.0,""score"":3.3}'}, {'vudu_id': '943520'}]","[{'167728': 'rovi_id:1136529757,Map_reason:not found in projectx'}, {'gb_id': '160725'}]",,,False,Fail,Fail,True,True
1330337,2038104916,My Little Pony: The Movie,2017,12285863,12285863,,,,,,Pass,Pass,,
1330335,4301940641,Suburbicon,2017,164903,164903,,,,,,Pass,Pass,,
1330331,3856285023,Jigsaw,2017,162661,162661,,,,,,Pass,Pass,,
1328123,1924175574,Stronger,2017,165871,165871,,,,,,Pass,Pass,,
1393219,5035183624,Lane 1974,2017,1030147,1030147,,,,,,Pass,Pass,,
1375487,5342982787,Dust 2 Glory,2017,355710,355710,,,,,,Pass,Pass,,
1332604,5612711641,Spinning Man,2018,1055959,1055959,,,,,,Pass,Pass,,
1353037,522281300,A 2nd Chance,2014,12708,12708,,,,,,Pass,Pass,,
1337795,4065654735,The Housemaid,2016,1010897,1010897,,,,,,Pass,Pass,,
1322698,5200261243,American Bigfoot,2017,337229,12978924,"[{'gb_id': '155366'}, {'source_id': '1322698,Map_reason:{""color"":1,""language"":1,""credits"":0,""directors"":0,""part_names"":0,""episode_titles"":0,""genres"":0,""amazon"":0,""netflix"":0,""hulu"":0,""hbo"":0,""showtime"":0,""vudu"":0,""episode_airdates"":0,""season_count"":0,""genres_missing"":1,""credits_missing"":1,""directors_missing"":1,""part_names_missing"":1,""release_year"":1,""run_time"":0,""release_year_diff"":0,""release_year_missing"":0,""run_time_diff"":1,""run_time_missing"":0,""levenshtein_titles"":1.0,""cosine_titles"":1.0,""partial_titles"":1,""id_1"":""projectx:12978924"",""id_2"":""hulu:1322698"",""score"":3.2}'}]","[{'337229': 'rovi_id:5200261243,Map_reason:{""titleMapType"":""Partial"",""titleScore"":0.6,""releaseDateMatch"":true,""airDateMatch"":false,""ottMatch"":0.0,""creditCount"":4,""totalScore"":0.0,""LanguageMatch"":true,""creditWeight"":0.5}'}]",,,False,Fail,Fail,True,False
1344398,6343274656,Gemini,2017,1072131,13602307,"[{'13602307': 'rovi_id:7176436941,Map_reason:{""titleMapType"":""Exact"",""titleScore"":1.0,""releaseDateMatch"":true,""airDateMatch"":false,""ottMatch"":0.0,""creditCount"":40,""totalScore"":0.0,""LanguageMatch"":false,""creditWeight"":0.5}'}, {'source_id': '1344398,Map_reason:{""color"":0,""language"":1,""credits"":0,""directors"":0,""part_names"":0,""episode_titles"":0,""genres"":0,""amazon"":0,""netflix"":0,""hulu"":0,""hbo"":0,""showtime"":0,""vudu"":0,""episode_airdates"":0,""season_count"":0,""genres_missing"":1,""credits_missing"":1,""directors_missing"":1,""part_names_missing"":1,""release_year"":1.0,""run_time"":0,""release_year_diff"":0,""release_year_missing"":0,""run_time_diff"":2396,""run_time_missing"":0,""levenshtein_titles"":1.0,""cosine_titles"":1.0,""partial_titles"":1,""id_1"":""projectx:13602307"",""id_2"":""hulu:1344398"",""score"":3.2}'}]","[{'1072131': 'rovi_id:6343274656,Map_reason:{""titleMapType"":""Exact"",""titleScore"":1.0,""releaseDateMatch"":true,""airDateMatch"":false,""ottMatch"":0.0,""creditCount"":364,""totalScore"":0.0,""LanguageMatch"":true,""creditWeight"":0.5}'}]",True,,False,Fail,Fail,False,False
1361218,2454450,Barbie Presents: Thumbelina,2009,82704,82704,,,,,,Pass,Pass,,
1391869,3181415678,A Dog for Christmas,2015,303224,303224,,,,,,Pass,Pass,,
1324604,5586056059,Art of the Game: Ukiyo-e Heroes,2018,1048747,1048747,,,,,,Pass,Pass,,
1327742,6387405290,Active Measures,2018,1075073,1075073,,,,,,Pass,Pass,,
1341429,4698273386,Love After Love,2017,1028493,1028493,,,,,,Pass,Pass,,
1326639,6249161263,Midnighters,2017,1069527,1069527,,,,,,Pass,Pass,,
1326637,4962802591,The Female Brain,2017,1052459,1052459,,,,,,Pass,Pass,,
1413208,6064134532,Love Gilda,2018,1074985,1074985,,,,,,Pass,Pass,,
1413208,6064134532,Love Gilda,2018,1074985,1074985,,,,,,Pass,Pass,,
1323110,4861945616,A Ciambra,2017,168932,168932,,,,,,Pass,Pass,,
1417830,5629590329,Bad Reputation,2018,1060355,1060355,,,,,,Pass,Pass,,
1323433,5338622555,Mother Krampus,2017,339349,339349,,,,,,Pass,Pass,,
1351325,426224,The Night We Never Met,1993,89920,89920,,,,,,Pass,Pass,,
1314480,1441833,The Time Machine,2002,60585,60585,,,,,,Pass,Pass,,
1327741,4698273346,Flower,2017,1029229,1029229,,,,,,Pass,Pass,,
1332602,5004458590,Grace Jones: Bloodlight and Bami,2017,1053716,1053716,,,,,,Pass,Pass,,
1323509,5629590231,Minding the Gap,2018,1072484,1072484,,,,,,Pass,Pass,,
1316072,7135699147,The Beatles: Made on Merseyside,2018,13542542,12976448,"[{'gb_id': '162949'}, {'source_id': '1316072,Map_reason:{""color"":1,""language"":1,""credits"":0,""directors"":0,""part_names"":0,""episode_titles"":0,""genres"":0,""amazon"":0,""netflix"":0,""hulu"":0,""hbo"":0,""showtime"":0,""vudu"":0,""episode_airdates"":0,""season_count"":0,""genres_missing"":1,""credits_missing"":1,""directors_missing"":1,""part_names_missing"":1,""release_year"":1.0,""run_time"":1,""release_year_diff"":0,""release_year_missing"":0,""run_time_diff"":0,""run_time_missing"":0,""levenshtein_titles"":1.0,""cosine_titles"":1.0,""partial_titles"":1,""id_1"":""projectx:12976448"",""id_2"":""hulu:1316072"",""score"":3.3}'}]","[{'13542542': 'rovi_id:7135699147,Map_reason:{""titleMapType"":""Exact"",""titleScore"":1.0,""releaseDateMatch"":true,""airDateMatch"":false,""ottMatch"":0.0,""creditCount"":9,""totalScore"":0.0,""LanguageMatch"":false,""creditWeight"":0.5}'}]",,,False,Fail,Fail,True,False
1312732,3232970175,Mother!,2017,162447,162447,,,,,,Pass,Pass,,
1322701,5493407261,Elf on the Run,2017,341429,341429,,,,,,Pass,Pass,,
1322700,5030675258,Kept Boy,2017,1029942,1029942,,,,,,Pass,Pass,,
1381654,5636308577,Luis and the Aliens,2018,1072125,1072125,,,,,,Pass,Pass,,
1312736,2353993,G.I. Joe: The Rise of Cobra,2009,85158,85158,,,,,,Pass,Pass,,
1322702,3657361926,Do You Take This Man,2017,1028428,1028428,,,,,,Pass,Pass,,
1325027,4192100847,My Little Sister,2017,337265,337265,,,,,,Pass,Pass,,
1329185,5240491838,Antihuman,2017,1037731,1037731,,,,,,Pass,Pass,,
1323890,650703438,Hunt for the Labyrinth Killer,2013,30178,12970118,"[{'source_id': '1323890,Map_reason:{""color"":1,""language"":1,""credits"":0,""directors"":0,""part_names"":0,""episode_titles"":0,""genres"":0,""amazon"":0,""netflix"":0,""hulu"":0,""hbo"":0,""showtime"":0,""vudu"":0,""episode_airdates"":0,""season_count"":0,""genres_missing"":1,""credits_missing"":1,""directors_missing"":1,""part_names_missing"":1,""release_year"":1,""run_time"":0,""release_year_diff"":0,""release_year_missing"":0,""run_time_diff"":0,""run_time_missing"":1,""levenshtein_titles"":1.0,""cosine_titles"":1.0,""partial_titles"":1,""id_1"":""projectx:12970118"",""id_2"":""hulu:1323890"",""score"":3.2}'}, {'gb_id': '88389'}]","[{'30178': 'rovi_id:650703438,Map_reason:not found in projectx'}]",,,False,Fail,Fail,True,False
1323868,6421570343,Crime + Punishment,2018,1074572,1074572,,,,,,Pass,Pass,,
1322705,19769444,Deadly Sibling Rivalry,2011,227795,227795,,,,,,Pass,Pass,,
1306885,2401593,The Good the Bad the Weird,2008,79447,79447,,,,,,Pass,Pass,,
1315458,5612026237,Freak Show ,2017,1049826,1049826,,,,,,Pass,Pass,,
1319811,4857995886,The Cage Fighter,2017,1042965,1042965,,,,,,Pass,Pass,,
1315452,5273902359,The Midnight Man,2018,1038764,1038764,,,,,,Pass,Pass,,
1371349,4769392653,Parks,2017,1071879,1071879,,,,,,Pass,Pass,,
1308244,5117637006,Status Update,2018,1060153,1060153,,,,,,Pass,Pass,,
1315454,4698273436,Devil's Gate,2018,169107,169107,,,,,,Pass,Pass,,
1399069,1171600685,The Lovers ,2015,146552,146552,,,,,,Pass,Pass,,
1307150,1862604425,Fan Girl,2015,148330,148330,,,,,,Pass,Pass,,
1307544,1687044,Crimes of Fashion,2004,23708,23708,,,,,,Pass,Pass,,
1352173,6133235049,Capture,2017,353824,353824,,,,,,Pass,Pass,,
1305794,8417498,Barbie and the Three Musketeers,2009,5876,5876,,,,,,Pass,Pass,,
1352134,5140540008,The Gospel According to André,2017,1057874,1057874,,,,,,Pass,Pass,,
1323070,4549092278,The Ice Cream Truck,2017,1029223,1029223,,,,,,Pass,Pass,,
1323072,4439932797,Gremlin,2017,1024256,1024256,,,,,,Pass,Pass,,
1322710,4004391023,Don't Be Bad ,2015,985864,14618507,"[{'source_id': '1322710,Map_reason:new'}]","[{'985864': 'rovi_id:4004391023,Map_reason:not found in projectx'}, {'gb_id': '151828'}, {'vudu_id': '856320'}]",,,False,Fail,Fail,True,True
1323068,5024343779,Circus Kane,2017,1029845,1029845,,,,,,Pass,Pass,,
1323071,5131651246,#Captured ,2017,336871,336871,,,,,,Pass,Pass,,
1323065,4892196689,Alien: Reign of Man,2017,1024304,1024304,,,,,,Pass,Pass,,
1336283,1075452,Hardware,1990,91746,91746,,,,,,Pass,Pass,,
